/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og1.pcd,0.13,0.1,54.467,3.7318,55.7686,3.7882,0.00195352,19.19,4.7977,0.010358,103.372,0.01
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og1.pcd,0.13,0.1,178.985,6.2769,179.675,6.62379,0.00275304,19.0067,7.18462,0.049689,157.27,0.01
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og1.pcd,0.13,0.1,162.369,6.98962,156.049,7.16188,0.0028927,19.2299,6.16564,0.011231,438.765,0.01
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og2.pcd,0.13,0.1,0.0395647,1.8861e-05,0.0625573,0.00395017,0.000439787,4.73517,5.76838,0.013598,6.66074,0.01
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og2.pcd,0.13,0.1,1.43913,0.164166,0,0.00659299,0.000441188,4.71012,5.12633,0.00707,18.5108,0.01
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og2.pcd,0.13,0.1,1.8376,0.228206,1.45589,0.192807,0.000657172,4.70456,5.70089,0.015619,21.7716,0.01
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og3.pcd,0.13,0.1,163.277,13.1017,163.592,13.1019,0.00182389,16.0539,23.5933,0.628078,13.5765,0.01
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og3.pcd,0.13,0.1,1.66695,0.138225,0.911716,0.0562871,0.000491751,16.0662,25.0373,0.007883,91.0814,0.01
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og3.pcd,0.13,0.1,0.0279765,1.95609e-06,0.0395647,0.00235692,0.00034541,16.0406,25.1803,0.007005,15.2692,0.01
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og4.pcd,0.13,0.1,148.231,10.3307,148.593,10.1498,0.00203677,25.0683,23.643,0.134008,353.854,0.01
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og4.pcd,0.13,0.1,83.0729,7.39168,81.6333,7.25199,0.00212907,25.0892,17.9074,0.003441,376.891,0.01
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og4.pcd,0.13,0.1,21.253,2.13807,19.9113,2.00106,0.00157018,24.96,35.1533,0.683264,253.969,0.01
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og1.pcd,0.13,0.1,nan,7.79943,nan,7.8249,0.0017991,8.47029,4.61499,0.031491,35.0045,0.015
