/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og1.pcd,0.13,0.1,1.37202,0.0476899,1.24175,0.0415816,0.000706074,1.87929,5.69999,0.150689,1.33033,0
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og1.pcd,0.13,0.1,2.09331,0.19385,1.86551,0.172619,0.000761039,1.88733,6.34022,0.158841,1.2472,0
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og1.pcd,0.13,0.1,23.8026,1.2222,23.7647,1.22028,0.00133531,1.85807,5.60098,0.412404,0.636813,0
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og2.pcd,0.13,0.1,0.585506,0.0594562,0.524887,0.0454241,0.000658073,0.788068,4.61492,0.253829,0.402331,0
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og2.pcd,0.13,0.1,0.0395647,2.48058e-06,0.068528,0.00532241,0.000568285,0.772493,4.39489,0.047383,0.391417,0
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og2.pcd,0.13,0.1,1.16567,0.156762,0.869982,0.117737,0.000799476,0.768506,4.52802,0.060583,0.392202,0
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og3.pcd,0.13,0.1,0.341497,0.0264356,0.227282,0.0176983,0.000444337,3.28511,21.8996,0.13917,1.52322,0
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og3.pcd,0.13,0.1,1.12952,0.101788,0.945433,0.0839353,0.000745527,3.29468,21.4827,0.170964,1.50011,0
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og3.pcd,0.13,0.1,1.11241,0.0709205,1.09539,0.0641802,0.000626258,3.32365,21.4883,0.162574,1.45837,0
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og4.pcd,0.13,0.1,0.160713,0.0180974,0.167859,0.0168312,0.000650636,1.9569,15.8432,0.453958,2.11971,0
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og4.pcd,0.13,0.1,0,2.2302e-06,0.0395647,0.00355172,0.000638973,1.91846,13.6492,1.50453,2.09038,0
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og4.pcd,0.13,0.1,0.551074,0.0486626,0.481327,0.0428167,0.000809799,1.94114,14.8931,1.22255,2.07162,0
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og1.pcd,0.13,0.1,2.33749,0.0641621,1.44618,0.0546046,0.000667871,1.87313,5.72604,0.255533,52.5299,50
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og1.pcd,0.13,0.1,23.1077,3.04243,14.8619,2.00442,0.00113022,1.87015,6.665,0.751506,24.2368,50
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og1.pcd,0.13,0.1,0.321425,0.00579062,1.21305,0.0242518,0.000633518,1.85688,6.36754,0.324409,54.161,50
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og2.pcd,0.13,0.1,0.614849,0.0835768,0,0.00635493,0.000569713,0.779683,4.71299,0.195711,2.68553,50
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og2.pcd,0.13,0.1,0.344917,0.0598308,0,0.00775559,0.000566662,0.780971,4.85171,0.177713,5.19488,50
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og2.pcd,0.13,0.1,2.18337,0.262607,0.298707,0.0337003,0.000590962,0.780832,4.74905,0.15298,7.34732,50
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og3.pcd,0.13,0.1,0,1.18612e-06,0,0.0030734,0.000431231,3.28166,21.6436,0.174206,5.89947,50
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og3.pcd,0.13,0.1,0.481327,0.0300746,0,0.00323145,0.000431064,3.30298,21.8194,0.110498,13.7238,50
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og3.pcd,0.13,0.1,0,2.64486e-06,0,0.00568453,0.000430086,3.32247,21.7832,0.228826,6.98442,50
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og4.pcd,0.13,0.1,0.836499,0.0128768,0.616755,0.012847,0.000660247,1.94218,14.4382,1.85975,96.9044,50
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og4.pcd,0.13,0.1,1.28998,0.08243,0.592153,0.0327906,0.000657908,1.91682,13.8689,0.830559,95.5605,50
/home/drrobot1/rgbdslam_catkin_ws/rgbdslam_og4.pcd,0.13,0.1,1.51749,0.141245,0.843023,0.0465245,0.000676339,1.92372,14.1448,1.55439,94.9514,50
