0.01,118.889,12.5998,118.889,12.5998,1.79769e+308,0.715623,0.990642,0.197164,0.108585
0.01,156.276,0.721129,156.276,0.721129,1.79769e+308,0.711142,0.840547,0.191959,0.218424
0.01,162.369,8.59874,162.369,8.59874,1.79769e+308,0.710762,1.01714,0.219119,0.046871
0.01,147.899,10.4483,147.899,10.4483,1.79769e+308,0.708497,0.643036,0.076178,0.054754
0.01,129.557,214.464,129.407,205.998,0.00317477,0.70775,1.05302,0.223576,9.68141
0.01,127.6,2.20009,127.6,2.20009,1.79769e+308,0.710618,0.981367,0.205105,0.027792
0.01,173.612,5.29934,173.612,5.29934,1.79769e+308,0.714268,0.767332,0.160256,0.023649
0.01,172.642,10.5137,172.642,10.5137,1.79769e+308,0.714522,0.627313,0.073466,0.033559
0.01,167.027,10.5381,167.027,10.5381,1.79769e+308,0.714654,1.02421,0.215507,0.135259
0.01,137.645,15.2299,137.645,15.2299,1.79769e+308,0.714014,1.04499,0.215553,0.158534
0.02,107.137,162.46,114.324,169.22,0.00292598,0.712949,0.908973,0.212879,5.51629
0.02,100.033,143.621,101.2,144.278,0.0034218,0.710831,0.850037,0.203722,6.723
0.02,153.324,91.3096,148.666,89.4153,0.00330133,0.714419,1.03338,0.210767,9.66447
0.02,77.6617,52.9265,59.5888,26.952,0.00301248,0.712611,1.04824,0.217422,8.52647
0.02,175.596,26.3265,163.009,30.1542,0.00319385,0.71353,0.968082,0.181081,8.85742
0.02,178.423,35.7557,174.327,38.25,0.00378024,0.719838,1.05411,0.210829,5.65107
0.02,109.065,183.99,103.369,165.626,0.00321978,0.716885,0.98853,0.216341,7.21024
0.02,159.419,192.823,152.912,172.796,0.00302039,0.717801,1.04071,0.220892,7.72818
0.02,101.918,65.7816,102.639,72.1928,0.00295529,0.71595,0.827001,0.174791,6.41756
0.02,143.242,67.4313,140.599,69.3569,0.00337961,0.711911,0.827826,0.173287,7.32073
0.03,nan,126.653,nan,127.372,0.00315104,0.716245,1.0574,0.210649,6.13257
0.03,119.217,11.4394,119.642,5.87252,0.00319881,0.713373,1.00706,0.210888,5.78859
0.03,95.9058,64.157,96.3401,64.1535,0.00330849,0.711375,0.792816,0.192896,8.02105
0.03,119.078,161.038,105.458,120.737,0.0027703,0.715878,0.779985,0.1914,12.1897
0.03,146.829,9.18595,146.891,9.30539,0.0034864,0.708167,0.780057,0.172985,6.59136
0.03,112.264,51.8805,112.377,52.0953,0.00329053,0.713695,0.743291,0.172619,6.08863
0.03,110.461,13.0757,102.051,13.2184,0.00324398,0.710332,0.76167,0.139937,5.53771
0.03,59.5645,21.1648,57.9811,19.0771,0.00336692,0.714515,0.954982,0.199696,15.2001
0.03,91.4419,98.1762,96.3291,63.0473,0.00261448,0.71266,0.967762,0.212328,4.69753
0.03,175.633,64.8692,177.457,87.1153,0.00304899,0.716117,0.963831,0.200565,7.59002
0.04,56.4462,49.769,52.8814,45.0719,0.0032338,0.708694,1.01283,0.198579,5.32899
0.04,105.988,145.488,105.882,145.796,0.0033954,0.707685,0.778444,0.180841,8.42125
0.04,139.315,45.5998,141.706,48.7532,0.00324163,0.704737,0.97278,0.203825,11.116
0.04,77.3659,111.682,89.4936,150.876,0.00344005,0.707029,1.0108,0.212327,7.51791
0.04,154.047,31.5413,156.032,31.3521,0.00224084,0.705333,0.810493,0.147481,3.43205
0.04,172.581,72.4843,168.28,57.7497,0.00413781,0.712398,0.76393,0.185836,2.7868
0.04,158.998,52.3269,161.477,37.0479,0.00309295,0.708534,0.831215,0.195533,6.98928
0.04,nan,228.063,nan,233.024,0.00234574,0.714448,0.82773,0.184914,5.63595
