0.01,0,5.95635e-14,0,6.26532e-06,0.000340931,1.24853,0.723597,0.109486,0.458425
0.01,0.0395647,6.0485e-13,0,1.53147e-06,0.000340931,1.25458,0.640636,0.059028,0.455243
0.01,0.0395647,7.53776e-06,0,8.98518e-06,0.000340931,1.26509,0.783743,0.130485,0.384583
0.01,0.301316,5.64668e-05,0,6.44166e-07,0.000340931,1.23526,0.577791,0.034845,0.658011
0.01,0.0395647,1.07964e-12,0,4.33878e-06,0.000340931,1.24752,0.780472,0.131389,0.452265
0.03,0.523393,0.00025721,0,3.37176e-07,0.000340932,1.24278,0.665465,0.01301,0.93275
0.03,0.0279765,3.73035e-13,0,4.21043e-06,0.000340931,1.24439,0.697717,0.029688,0.451864
0.03,0.418714,9.39026e-05,0,2.24882e-06,0.000340932,1.23929,0.599747,0.014939,0.932331
0.03,0.494164,0.00195446,0,4.93766e-07,0.000340932,1.24298,0.77622,0.034599,0.863149
0.03,0.259443,0.000734511,0,2.53716e-06,0.000340931,1.24511,0.784597,0.022955,0.795448
0.05,0.153233,0.000289395,0,4.85856e-07,0.000340933,1.24266,0.760961,0.00634,0.456365
0.05,0.457996,0.000846924,0,2.75385e-07,0.000340931,1.23833,0.748109,0.004521,0.759244
0.05,0.364769,0.000532557,0,1.0786e-06,0.000340931,1.2467,0.756785,0.004688,0.895505
0.05,0.108352,8.28137e-05,0,9.74371e-07,0.000340931,1.24393,0.783157,0.003189,0.55546
0.05,0.592153,0.000675362,0,2.66605e-06,0.000340932,1.23883,0.702664,0.008313,0.704698
0.07,0.68927,0.000100632,0,4.08185e-06,0.000340932,1.2419,0.754014,0.006075,0.764695
0.07,0.602634,0.00308515,0,2.0351e-06,0.000340932,1.24304,0.779786,0.001731,0.795286
0.07,0.672603,0.00103957,0,2.21293e-06,0.000340931,1.2419,0.774343,0.003185,0.65824
0.07,0.430693,0.000642419,0,4.05686e-06,0.000340932,1.2417,0.747445,0.002365,0.793871
0.07,0.743358,0.00437338,0,1.03091e-05,0.000340932,1.23696,0.761712,0.00887,1.17625
0.09,0.698856,0.000453682,0,1.26033e-05,0.000340931,1.24067,0.767849,0.004552,0.999348
0.09,0.326259,0.000462711,0,6.13969e-06,0.000340931,1.24604,0.775769,0.001937,0.621492
0.09,0.767193,0.0020944,0,2.78805e-06,0.000340931,1.23241,0.708066,0.001084,0.725846
0.09,0.400563,0.00160043,0,1.21536e-05,0.000340931,1.28155,0.713063,0.002196,0.591235
0.09,0.256409,0.00023534,0,7.20521e-06,0.000340933,1.24139,0.720576,0.002747,0.970836
0.11,0.822344,0.00143044,0,2.64954e-06,0.000340932,1.23932,0.641982,0.001005,1.00266
0.11,0.485375,0.00027724,0,5.3904e-06,0.000340932,1.23586,0.694232,0.001318,0.830022
0.11,1.01259,0.00329619,0,1.02653e-05,0.000340931,1.24139,0.75082,0.001925,0.86667
0.11,0.861392,0.0105799,0,1.38839e-05,0.000340934,1.23701,0.777244,0.001128,0.797864
0.11,0.336882,0.000613884,0,1.1269e-05,0.000340932,1.24178,0.777573,0.002516,0.795528
0.13,0.259443,7.27673e-05,0,9.72783e-07,0.000340934,1.24058,0.6813,0.000724,0.700038
0.13,0.628073,0.00271744,0,1.36015e-05,0.000340932,1.23746,0.750541,0.001183,1.0332
0.13,1.2842,0.0126411,0,1.37123e-05,0.000340933,1.23856,0.739696,0.002191,1.09989
0.13,0.949975,0.0108533,0,1.29899e-05,0.000340932,1.23564,0.777518,0.001263,0.895791
0.13,1.38084,0.00287823,0,1.16575e-06,0.000340932,1.22887,0.595567,0.001362,0.621309
0.15,0.301316,0.000170281,0,4.83413e-06,0.000340931,1.22197,0.728445,0.000648,0.62446
0.15,0.490986,8.44567e-05,0,4.99475e-08,0.000340933,1.225,0.693272,0.000625,0.894528
0.15,0.506677,0.00120718,0,6.19678e-06,0.000340932,1.23521,0.754874,0.000897,0.828691
0.15,0.325057,0.000894693,0,1.05015e-06,0.000340931,1.22665,0.738197,0.00098,1.06953
0.15,0.400563,0.00113562,0,6.90237e-06,0.000340931,1.23711,0.75002,0.000999,0.5892
0.17,0.453703,0.000589343,0,4.95623e-06,0.000340933,1.22785,0.672507,0.001358,0.873779
0.17,0.637965,0.00104828,0,5.59864e-06,0.000340933,1.23729,0.745419,0.000747,0.893281
0.17,0.435213,0.00029857,0,8.90496e-08,0.000340935,1.22997,0.691572,0.000601,0.722961
0.17,0.479698,0.000190635,0,7.49496e-07,0.000340932,1.2329,0.708653,0.000578,0.825612
0.17,0.0969133,0.000420802,0,1.48879e-05,0.000340934,1.23206,0.76004,0.001053,0.724839
