0.01,0,6.62248e-14,0,6.24781e-06,0.000340931,1.22615,0.721288,0.095258,0.459109
0.01,0.0395647,6.0485e-13,0,1.53147e-06,0.000340931,1.22687,0.643089,0.034728,0.459292
0.01,0.0279765,9.18531e-06,0,8.88546e-06,0.000340931,1.23101,0.781043,0.113549,0.49586
0.01,0.0740187,1.07819e-07,0,5.74276e-07,0.000340932,1.22432,0.576176,0.031878,0.284051
0.01,0.0395647,1.24883e-12,0,4.34019e-06,0.000340931,1.23097,0.78079,0.115836,0.459388
0.03,0.565099,0.000298521,0,3.41047e-07,0.000340932,1.22917,0.667343,0.009969,0.810988
0.03,0.201741,6.04863e-05,0,4.18107e-06,0.000340931,1.22299,0.696795,0.021506,0.635715
0.03,0.497322,8.77603e-05,0,2.20686e-06,0.000340932,1.22678,0.600082,0.009395,1.13006
0.03,0.214891,0.000502625,0,4.78821e-07,0.000340932,1.24312,0.778004,0.02421,0.993849
0.03,0.170174,0.000263295,0,2.57455e-06,0.000340931,1.22758,0.780114,0.018705,0.845051
0.05,0.237388,0.000515606,0,4.42475e-07,0.000340932,1.23788,0.772601,0.004079,0.45852
0.05,0.314035,0.000693552,0,2.68376e-07,0.000340931,1.2271,0.747778,0.005443,0.667929
0.05,0.323851,0.000405145,0,9.49653e-07,0.000340931,1.22714,0.753334,0.004231,0.67206
0.05,0.153233,0.000187793,0,9.98125e-07,0.000340932,1.22754,0.783778,0.002563,0.6367
0.05,0.533759,0.000431317,0,2.66197e-06,0.000340932,1.22315,0.69772,0.00793,0.527665
0.07,0.760533,0.000137355,0,4.32863e-06,0.000340931,1.22882,0.750372,0.005383,1.01509
0.07,0.555319,0.00272438,0,2.03554e-06,0.000340932,1.23031,0.777454,0.001467,0.840434
0.07,0.693798,0.000525314,0,2.22232e-06,0.000340931,1.22687,0.770702,0.001993,0.701017
0.07,0.48295,0.000747193,0,3.78851e-06,0.000340932,1.22103,0.744187,0.001698,0.561553
0.07,0.524887,0.00128065,0,1.03146e-05,0.000340931,1.22452,0.759277,0.005532,1.09155
0.09,0.705544,0.000494018,0,1.157e-05,0.000340931,1.23061,0.763991,0.002548,0.703326
0.09,0.237388,0.000145603,0,6.41405e-06,0.000340932,1.27896,0.773043,0.001619,0.633508
0.09,0.690972,0.00132951,0,2.99535e-06,0.000340931,1.2214,0.706482,0.000953,0.94675
0.09,0.397621,0.00113143,0,1.16982e-05,0.000340931,1.21558,0.710286,0.002208,0.564655
