/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,0.01,118.889,12.5998,118.889,12.5998,1.79769e+308,0.816006,0.190471,0.264777,0.021357
/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,0.01,156.276,0.721129,156.276,0.721129,1.79769e+308,0.807812,0.16174,0.257345,0.032559
/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,0.01,162.369,8.59874,162.369,8.59874,1.79769e+308,0.817056,0.196689,0.302687,0.023579
/home/drrobot1/rgbdslam_catkin_ws/easymerge1.pcd,0.01,147.899,10.4483,147.899,10.4483,1.79769e+308,0.838496,0.119288,0.086154,0.029559
/home/drrobot1/rgbdslam_catkin_ws/easymerge1.pcd,0.01,129.557,17.3281,129.557,17.3281,1.79769e+308,0.835816,0.236378,0.296244,0.02378
/home/drrobot1/rgbdslam_catkin_ws/easymerge1.pcd,0.01,127.6,2.20009,127.6,2.20009,1.79769e+308,0.826108,0.200814,0.266408,0.033449
/home/drrobot1/rgbdslam_catkin_ws/hi1.pcd,0.01,0.635506,0.000301649,0.0279765,3.48642e-06,0.00038825,0.638029,0.142656,0.090908,0.01368
/home/drrobot1/rgbdslam_catkin_ws/hi1.pcd,0.01,1.29362,0.00466031,0,7.09271e-07,0.000386769,0.642017,0.127482,0.042527,0.016881
/home/drrobot1/rgbdslam_catkin_ws/hi1.pcd,0.01,0.651921,0.00392059,0,1.34889e-05,0.000405187,0.647443,0.164484,0.117356,0.016759
/home/drrobot1/rgbdslam_catkin_ws/hi2.pcd,0.01,0.425206,0.0034768,0.068528,0.000216731,0.000457833,0.737556,0.208014,0.157982,0.016511
/home/drrobot1/rgbdslam_catkin_ws/hi2.pcd,0.01,0,2.84217e-13,0,2.79585e-05,0.000463658,0.735124,0.202947,0.164004,0.012889
/home/drrobot1/rgbdslam_catkin_ws/hi2.pcd,0.01,0.694362,0.00486376,0,5.52625e-05,0.000476029,0.753861,0.207305,0.16192,0.019095
/home/drrobot1/rgbdslam_catkin_ws/hey2.pcd,0.01,4.71667,0.0846227,0,3.63311e-06,0.00034861,1.27868,0.125209,0.122373,0.017683
/home/drrobot1/rgbdslam_catkin_ws/hey2.pcd,0.01,0.526376,0.00300622,0.0884693,0.000165668,0.000348835,1.24599,0.136071,0.1319,0.019583
/home/drrobot1/rgbdslam_catkin_ws/hey2.pcd,0.01,78.3865,0.251077,73.2824,0.206744,0.00347781,1.26653,0.104861,0.075386,0.149465
/home/drrobot1/rgbdslam_catkin_ws/hey1.pcd,0.01,0.0969133,0.000112173,0,7.95996e-06,0.000336141,1.26406,0.150803,0.117953,0.015561
/home/drrobot1/rgbdslam_catkin_ws/hey1.pcd,0.01,1.2698,0.0123947,0,3.82111e-05,0.000336783,1.20295,0.155218,0.132518,0.016643
/home/drrobot1/rgbdslam_catkin_ws/hey1.pcd,0.01,5.98864,0.174141,0,4.21311e-05,0.000333011,1.19664,0.15286,0.12882,0.048919
/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,0.51,19.6981,2.54943,3.38136,0.0128711,0.00173784,0.814224,0.162749,0.070222,0.965188
/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,0.51,12.3349,0.958498,6.37714,0.151561,0.00285114,0.810158,0.161646,0.037291,0.514827
/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,0.51,17.9847,1.99991,0,1.43004e-05,0.000534741,0.816849,0.204019,0.132083,1.48558
/home/drrobot1/rgbdslam_catkin_ws/easymerge1.pcd,0.51,11.1901,0.124596,7.43896,0.249165,0.0019723,0.855446,0.221778,0.053839,0.174437
/home/drrobot1/rgbdslam_catkin_ws/easymerge1.pcd,0.51,8.79435,0.486377,0,1.94189e-05,0.00056228,0.827672,0.169325,0.056902,0.205109
/home/drrobot1/rgbdslam_catkin_ws/easymerge1.pcd,0.51,15.6874,0.575958,8.60131,0.584278,0.00213944,0.829273,0.156671,0.047376,0.463751
/home/drrobot1/rgbdslam_catkin_ws/hi1.pcd,0.51,10.5207,0.278811,10.8488,0.322389,0.00337815,0.647302,0.144425,0.002255,0.054543
/home/drrobot1/rgbdslam_catkin_ws/hi1.pcd,0.51,10.9328,0.074942,0,5.35618e-05,0.000382157,0.660304,0.164055,0.003844,0.134354
/home/drrobot1/rgbdslam_catkin_ws/hi1.pcd,0.51,20.735,0.93274,20.0371,0.985278,0.00315027,0.713858,0.146729,0.002699,0.086837
/home/drrobot1/rgbdslam_catkin_ws/hi2.pcd,0.51,27.6004,5.74952,0,1.75604e-05,0.000466236,0.742827,0.207337,0.005257,0.453685
/home/drrobot1/rgbdslam_catkin_ws/hi2.pcd,0.51,4.40869,0.248696,2.4412,0.0225708,0.00188444,0.742459,0.202002,0.003196,0.091855
/home/drrobot1/rgbdslam_catkin_ws/hi2.pcd,0.51,15.0937,1.48444,6.06715,0.14821,0.00200461,0.729312,0.202953,0.003055,0.181123
/home/drrobot1/rgbdslam_catkin_ws/hey2.pcd,0.51,6.47042,0.382674,0,4.53884e-06,0.000353164,1.26331,0.115183,0.001528,0.308059
/home/drrobot1/rgbdslam_catkin_ws/hey2.pcd,0.51,14.274,2.48448,0.413068,0.00275957,0.000343582,1.30024,0.136084,0.001934,0.075709
/home/drrobot1/rgbdslam_catkin_ws/hey2.pcd,0.51,22.2438,1.73473,1.52007,0.199953,0.00212388,1.30023,0.134645,0.003977,0.269256
/home/drrobot1/rgbdslam_catkin_ws/hey1.pcd,0.51,38.6194,19.9808,0,0.000172835,0.000334429,1.1984,0.15485,0.000961,0.271424
/home/drrobot1/rgbdslam_catkin_ws/hey1.pcd,0.51,15.2013,0.0389043,0,4.62687e-06,0.000339289,1.19896,0.115429,0.00123,0.360082
/home/drrobot1/rgbdslam_catkin_ws/hey1.pcd,0.51,13.2414,1.43495,0,0.000429592,0.000372177,1.36757,0.142197,0.000773,0.230679
/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,1.01,42.3656,2.34229,39.4336,0.585323,0.00297317,0.825977,0.192055,0.007574,1.04923
/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,1.01,4.99834,1.83287,3.57347,0.643029,0.00270481,0.827194,0.156806,0.005325,0.823046
/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,1.01,16.2515,1.35198,8.00146,0.0193639,0.0025561,0.820073,0.189433,0.007849,1.48773
/home/drrobot1/rgbdslam_catkin_ws/easymerge1.pcd,1.01,26.6884,1.69092,30.5368,2.91282,0.0028022,0.829305,0.183802,0.004834,1.62426
/home/drrobot1/rgbdslam_catkin_ws/easymerge1.pcd,1.01,15.4648,0.205829,5.93036,0.0733988,0.00205126,0.821885,0.135895,0.002088,0.757483
/home/drrobot1/rgbdslam_catkin_ws/easymerge1.pcd,1.01,31.6857,2.27758,30.2895,1.8278,0.00282557,0.845488,0.217666,0.004673,0.828776
/home/drrobot1/rgbdslam_catkin_ws/hi1.pcd,1.01,39.8406,6.38751,34.8677,5.27844,0.00308062,0.724984,0.152338,0.000871,0.199626
/home/drrobot1/rgbdslam_catkin_ws/hi1.pcd,1.01,29.0047,2.87738,25.4544,2.01853,0.0033505,0.648489,0.156762,0.000911,0.08899
/home/drrobot1/rgbdslam_catkin_ws/hi1.pcd,1.01,12.5083,1.87213,0,6.75345e-06,0.000386188,0.649244,0.154786,0.000731,0.223365
/home/drrobot1/rgbdslam_catkin_ws/hi2.pcd,1.01,41.4263,12.8245,28.835,2.88826,0.00254139,0.752298,0.206731,0.001194,0.276361
/home/drrobot1/rgbdslam_catkin_ws/hi2.pcd,1.01,30.938,5.9021,26.2849,4.0311,0.00243557,0.754848,0.196564,0.000874,0.178215
/home/drrobot1/rgbdslam_catkin_ws/hi2.pcd,1.01,25.8641,3.25473,16.7955,1.24143,0.00245275,0.884568,0.196868,0.000966,0.443471
/home/drrobot1/rgbdslam_catkin_ws/hey2.pcd,1.01,118.86,48.8571,130.588,53.336,0.00301354,1.35144,0.145142,0.000422,0.131196
/home/drrobot1/rgbdslam_catkin_ws/hey2.pcd,1.01,144.114,17.8959,158.985,18.8767,0.00319711,1.25048,0.124998,0.000413,0.118006
/home/drrobot1/rgbdslam_catkin_ws/hey2.pcd,1.01,52.6359,15.2187,44.1951,11.8323,0.00310868,1.25476,0.129293,0.000366,0.15411
/home/drrobot1/rgbdslam_catkin_ws/hey1.pcd,1.01,28.7039,0.271537,25.2064,0.263112,0.00280322,1.19635,0.139799,0.000299,0.090937
/home/drrobot1/rgbdslam_catkin_ws/hey1.pcd,1.01,28.2454,0.772846,23.1401,0.580967,0.00294414,1.19009,0.139911,0.00034,0.278032
/home/drrobot1/rgbdslam_catkin_ws/hey1.pcd,1.01,35.5585,2.43677,16.922,1.05292,0.00241747,1.20294,0.150776,0.000427,0.256644
/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,1.51,7.67772,0.83615,10.9713,0.747629,0.00291038,0.811401,0.193685,0.002614,1.11097
/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,1.51,76.4636,58.6021,65.5159,40.3844,0.0031159,0.904556,0.207079,0.003028,3.36462
/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,1.51,106.014,14.0038,106.041,13.7233,0.00333488,0.801483,0.14019,0.001414,0.460841
/home/drrobot1/rgbdslam_catkin_ws/easymerge1.pcd,1.51,11.8909,0.853534,8.70234,0.103635,0.00381812,0.829265,0.211029,0.001288,0.699549
/home/drrobot1/rgbdslam_catkin_ws/easymerge1.pcd,1.51,32.5423,5.45789,15.4132,2.78311,0.00275409,0.825415,0.154462,0.000769,2.76
/home/drrobot1/rgbdslam_catkin_ws/easymerge1.pcd,1.51,18.4793,2.3528,15.5423,2.16925,0.00331031,0.846755,0.214288,0.00119,0.769883
/home/drrobot1/rgbdslam_catkin_ws/hi1.pcd,1.51,23.3608,1.40444,19.285,1.21223,0.00397012,0.641475,0.167017,0.000397,0.174753
/home/drrobot1/rgbdslam_catkin_ws/hi1.pcd,1.51,38.1276,2.03251,32.0156,1.29549,0.00413551,0.643253,0.146325,0.00037,0.09849
/home/drrobot1/rgbdslam_catkin_ws/hi1.pcd,1.51,24.9732,10.0074,21.0402,4.86585,0.00401299,0.644388,0.157751,0.000417,0.151887
/home/drrobot1/rgbdslam_catkin_ws/hi2.pcd,1.51,37.9814,4.71433,31.0871,2.66457,0.00206255,0.74235,0.187828,0.00046,0.472491
/home/drrobot1/rgbdslam_catkin_ws/hi2.pcd,1.51,23.2259,7.14618,23.3651,7.35225,0.00314824,0.745551,0.19474,0.000473,0.195737
/home/drrobot1/rgbdslam_catkin_ws/hi2.pcd,1.51,22.3543,0.103517,21.3815,0.286817,0.00360044,0.732408,0.164695,0.000289,0.152983
/home/drrobot1/rgbdslam_catkin_ws/hey2.pcd,1.51,46.7369,6.51789,48.9667,7.06878,0.00310226,1.24297,0.11728,0.000195,0.280128
/home/drrobot1/rgbdslam_catkin_ws/hey2.pcd,1.51,124.595,84.7635,123.848,84.1176,0.00344942,1.24508,0.129235,0.000236,0.100907
/home/drrobot1/rgbdslam_catkin_ws/hey2.pcd,1.51,130.901,19.6937,132.257,19.5467,0.00323829,1.24171,0.109239,0.000177,0.11791
