0.01,3.60228,0.00203671,0,2.49051e-09,0.008966,2.95043
0.01,4.69085,0.064705,0,1.52802e-09,0.008556,2.57702
0.01,0.0740187,1.79869e-06,0,8.91873e-11,0.013489,0.261778
0.01,90,0.0697965,90.0001,0.0648871,0.003775,24.956
0.01,0.0395647,2.20735e-12,0,2.30108e-11,0.014161,0.176236
0.01,0,7.14095e-13,0,2.46203e-12,0.008719,0.177271
0.01,5.84781,0.0561041,0,1.96238e-10,0.008473,2.95413
0.01,3.6454,0.00797227,0,6.35596e-10,0.005337,5.25995
0.01,0.0395647,5.29354e-13,0,1.60902e-11,0.01365,0.177061
0.01,14.0308,1.74722,10.3274,0.73987,0.013767,16.2325
0.02,0.607807,0.00224899,0,2.47876e-09,0.012418,1.46468
0.02,0.235734,0.000165897,0,4.59474e-09,0.012074,1.9803
0.02,0.490986,0.00070193,0,2.14273e-09,0.012887,1.81535
0.02,0,1.13687e-13,0,1.76437e-11,0.013643,0.176442
0.02,0.48618,0.000241813,0,1.03253e-09,0.007876,2.15948
0.02,1.41222,0.00386102,0,3.60394e-09,0.012206,3.00389
0.02,0.372203,0.00128652,0,1.61892e-09,0.013423,1.04439
0.02,0.104678,1.64092e-05,0,2.62976e-09,0.013239,1.75881
0.02,0.181308,9.90137e-05,0,3.29017e-11,0.010983,0.435164
0.02,0.0740187,3.56233e-05,0,6.39666e-12,0.012121,0.263499
0.03,0.405418,0.000428761,0,2.07077e-09,0.013043,1.68249
0.03,0.515862,0.00124085,0,2.41489e-09,0.012414,1.93781
0.03,0.153233,1.99885e-06,0,8.09486e-11,0.010142,0.353058
0.03,0.755888,0.00365936,0,4.29782e-09,0.011885,1.72294
0.03,0.50046,0.000578236,0,4.77215e-10,0.009778,0.8733
0.03,0.36584,0.000182686,0,8.91848e-10,0.006442,1.97965
0.03,1.2571,0.00238939,0,5.68576e-10,0.008372,1.43529
0.03,1.32145,0.00432909,0,7.38964e-11,0.012149,0.360548
0.03,0.56023,0.00286729,0,3.12565e-09,0.013569,1.34939
0.03,0.499677,0.000881603,0,1.95952e-09,0.012589,1.49318
0.04,0.220287,0.000163975,0,1.4703e-09,0.009699,1.8661
0.04,0.373253,0.00141431,0,5.15625e-06,0.01257,1.15357
0.04,0.586174,0.000810964,0,3.51749e-09,0.011907,2.33632
0.04,0.375344,0.000583897,0,7.16947e-09,0.014013,1.9356
0.04,0.479698,5.29133e-05,0,1.10231e-09,0.007335,2.37715
0.04,0.634273,0.00155355,0,2.6004e-09,0.009709,1.63942
0.04,0.878487,0.000517869,0,1.89873e-09,0.010205,1.98507
0.04,0.347179,0.000384173,0,3.07476e-09,0.012409,1.89063
0.04,0.437007,0.00107459,0,7.56647e-06,0.007891,4.20096
0.04,0.576752,0.000956837,0,2.6958e-11,0.01009,0.395794
0.05,3.07702,0.0122791,0,8.42434e-10,0.007459,3.51152
0.05,0.533759,0.000930525,0,8.65716e-06,0.01061,0.98237
0.05,0.770756,0.000605973,0,1.44135e-09,0.008767,2.03216
0.05,0.475601,0.000643403,0,9.92272e-06,0.010862,0.756267
0.05,1.30086,0.0138674,0,4.37986e-09,0.01244,2.28023
0.05,0.726316,0.00201503,0,2.98472e-09,0.008862,2.1424
0.05,0.590167,0.00134784,0,6.34897e-09,0.013646,2.16474
0.05,0.988338,0.00310557,0,2.34593e-09,0.012489,2.2593
0.05,0.867729,0.00422223,0,2.19229e-09,0.009381,1.8444
0.05,0.886028,0.00329071,0,2.06067e-09,0.011242,2.0681
0.06,1.39942,0.00882154,0,2.92096e-09,0.005803,2.23637
0.06,0.181308,0.0001259,0,2.14215e-09,0.004603,2.01735
0.06,0.411169,0.000516682,0,9.05687e-06,0.00962,3.62421
0.06,0.94626,0.000339445,0,9.35443e-09,0.012028,4.38692
0.06,0.288036,7.37665e-05,0,1.90853e-09,0.004378,1.89486
0.06,0.521145,0.00145503,0,3.45635e-09,0.005497,1.88872
0.06,1.15454,0.000178153,0,1.49669e-10,0.007996,1.05684
0.06,0.899617,0.00161198,0,2.38219e-09,0.011517,1.64716
0.06,0.847653,8.66425e-05,0,1.05124e-05,0.00202,3.19707
0.06,0.89831,0.00220637,0,2.80034e-09,0.004084,2.19351
0.07,0.886911,0.00178041,0,1.71242e-09,0.005417,2.1743
0.07,0.756922,0.000195967,0,9.20863e-11,0.006874,0.666826
0.07,0.891752,0.00470485,0,5.2739e-09,0.003238,2.31416
0.07,1.1737,0.00182862,0,2.7795e-09,0.009989,2.54656
0.07,1.01104,0.000232103,0,2.46817e-09,0.005442,2.1407
0.07,0.737544,0.000848199,0,7.7117e-10,0.008707,2.09177
0.07,1.38367,0.00257434,0,8.33488e-06,0.008785,0.546798
