0.14,138.394,26.8301,138.098,26.7144,0.0106835,0.001627,1.82375
0.14,104.421,66.6972,104.065,66.2803,0.0355311,0.003752,14.4233
0.14,171.404,1.03199,170.55,1.04979,0.0138005,0.000175,2.2783
0.14,166.256,144.558,167.113,146.419,0.0348251,0.004093,2.26117
0.14,153.576,1.95949,153.847,2.48017,0.0227419,0.004085,3.1085
0.14,160.443,44.2864,161.247,44.2253,0.0609262,0.00278,3.70527
0.14,7.83251,0.900946,10.3492,0.971926,0.0101387,0.002271,1.63375
0.14,165.919,22.1161,164.854,21.9615,0.0333247,0.001537,2.13833
0.14,126.759,12.1655,127.368,12.3705,0.00665719,0.002983,1.75684
0.14,129.755,114.023,134.889,119.105,0.120638,0.00395,6.73633
0.15,45.1972,1.99166,45.0537,1.7414,0.015368,0.003801,1.91562
0.15,120.615,36.2875,119.805,35.9319,0.0200381,0.002513,2.22014
0.15,177.368,173.612,177.817,173.366,0.0396333,0.00391,3.95619
0.15,136.826,38.4425,138.382,39.8429,0.0386662,0.003502,4.79996
0.15,65.5349,2.53483,65.0145,2.5982,0.101391,0.003493,2.72003
0.15,119.661,41.3356,120.168,41.7588,0.0284541,0.003187,3.01566
0.15,111.523,8.40208,109.233,8.16408,0.103346,0.001587,10.4882
0.15,80.6493,14.7028,80.3048,14.3353,0.00744028,0.003601,1.59794
0.15,134.836,50.8443,134.73,50.851,0.0111898,0.003577,1.77869
0.15,118.919,42.9041,119.63,42.996,0.0789141,0.003999,15.6524
0.16,134.379,57.2331,134.736,56.2347,0.0109865,0.001476,1.71124
0.16,174.985,5.13134,174.839,5.08693,0.0549203,0.00074,4.19438
0.16,161.997,43.4554,161.574,43.4602,0.133575,0.002364,7.09274
0.16,120.896,23.2983,121.683,21.9931,0.0398002,0.003175,5.1947
0.16,117.945,1.83213,119.081,1.04198,0.0399449,0.003803,5.35445
0.16,154.363,27.6116,154.696,27.0257,0.00613333,0.003164,1.47388
0.16,120.344,69.6471,121.189,71.2408,0.0104243,0.00239,1.447
0.16,178.426,22.8109,179.206,22.3256,0.0682319,0.002643,4.56015
0.16,143.208,122.427,143.587,122.952,0.0255335,0.001965,2.2341
0.16,77.6187,15.7791,77.5654,15.8196,0.00783223,0.002409,1.45789
0.17,177.149,77.6504,174.531,77.705,0.178137,0.003677,3.22989
0.17,166.412,118.426,164.925,117.269,0.0278328,0.003867,2.17252
0.17,135.346,71.4038,137.411,72.9568,0.0313749,0.002792,4.23409
0.17,29.9846,5.85758,29.5201,5.68103,0.00487371,0.003892,1.38511
0.17,161.893,71.7853,165.006,72.2211,0.0238137,0.00395,2.25611
0.17,143.807,12.6167,145.184,12.5946,0.011461,0.003448,1.66187
0.17,179.031,29.1356,177.66,29.2836,0.0203224,0.003946,2.04643
0.17,152.495,126.714,152.43,126.596,0.017714,0.002901,1.91214
0.17,123.019,48.8327,124.527,49.6464,0.17729,0.003141,10.6463
0.17,139.558,135.641,140.447,136.638,0.0220731,0.004193,3.22324
0.18,61.206,2.15419,61.5774,2.35294,0.00517942,0.001087,1.20999
0.18,135.64,105.782,137.893,107.534,0.0197056,0.003508,3.13795
0.18,134.232,42.3094,134.655,41.625,0.010419,0.000741,1.56808
0.18,168.698,19.9643,168.124,19.8877,0.037424,0.002238,2.57735
0.18,163.865,31.0821,164.971,30.4293,0.0289032,0.00138,2.37043
0.18,118.55,1.87723,119.823,1.90717,0.0096095,0.000988,1.40653
0.18,138.044,3.30234,138.819,3.27569,0.00718719,0.003348,1.64898
0.18,17.0314,0.795717,17.4448,0.785008,0.00840616,0.003189,2.09575
0.18,134.881,88.0576,136.752,89.8466,0.017564,0.001984,2.79196
0.18,161.79,41.2177,162.325,39.7223,0.0858588,0.002122,6.54891
0.19,170.168,9.08334,170.377,9.12588,0.0394478,0.002804,2.35709
0.19,172.982,107.574,172.866,107.432,0.0469949,0.001888,2.91225
0.19,172.036,56.3654,171.073,56.3957,0.0456638,0.003903,3.19633
0.19,140.739,40.5,139.475,39.9002,0.0919824,0.003495,6.12996
0.19,152.986,20.7319,152.22,20.8186,0.0183544,0.001872,2.84656
0.19,80.7931,3.70058,78.2151,3.15545,0.16662,0.000492,8.99073
0.19,170.317,141.64,171.132,142.103,0.0389955,0.002951,2.49138
0.19,33.1544,1.9807,30.8788,1.7702,0.02091,0.001459,2.19631
0.19,169.869,11.0793,169.585,11.2509,0.0128653,0.000796,1.64216
0.19,92.8863,37.6115,92.9137,37.9525,0.245455,0.002574,13.7366
