0.01,3.60228,0.00203671,0,1.31601e-07,0.00035313,0.008901,1.676
0.01,4.69085,0.064705,0,2.1946e-05,0.000353146,0.008511,1.7497
0.01,0.0740187,1.79869e-06,0,3.40695e-05,0.000353189,0.013262,1.66668
0.01,90,0.0697965,90.0008,0.0671436,0.0188265,0.003538,2.54156
0.01,0.0395647,2.20735e-12,0,9.5708e-05,0.00035319,0.0139,0.967625
0.01,0,7.14095e-13,0,5.48336e-06,0.00035319,0.008485,1.66835
0.01,5.84781,0.0561041,0,1.5911e-05,0.000353207,0.008249,1.71932
0.01,3.6454,0.00797227,0,4.91793e-06,0.000353181,0.005172,1.72608
0.01,0.0395647,5.29354e-13,0,2.90789e-05,0.00035319,0.013456,1.09617
0.01,14.0308,1.74722,12.7647,1.4437,0.00561581,0.013831,1.86577
0.02,0.607807,0.00224899,0,5.33759e-05,0.000353157,0.012297,1.69731
0.02,0.235734,0.000165897,0,3.80243e-05,0.000353191,0.012067,1.66273
0.02,0.490986,0.00070193,0,2.25223e-05,0.00035319,0.012587,1.67782
0.02,0,1.13687e-13,0,6.06965e-05,0.000353189,0.013645,1.1367
0.02,0.48618,0.000241813,0,4.67769e-06,0.000353193,0.007994,1.66731
0.02,1.41222,0.00386102,0,2.6316e-05,0.000353141,0.011748,1.67758
0.02,0.372203,0.00128652,0,6.37966e-05,0.000353189,0.013406,1.66713
0.02,0.104678,1.64092e-05,0,3.34277e-05,0.00035319,0.013406,1.66392
0.02,0.181308,9.90137e-05,0,3.37133e-05,0.000353132,0.010991,1.66257
0.02,0.0740187,3.56233e-05,0,1.12317e-05,0.000353189,0.012099,1.67081
0.03,0.405418,0.000428761,0,3.41191e-05,0.000353193,0.012856,1.6774
0.03,0.515862,0.00124085,0,2.3654e-05,0.000353193,0.012227,1.67365
0.03,0.153233,1.99885e-06,0,1.93595e-05,0.00035319,0.009838,1.46732
0.03,0.755888,0.00365936,0,5.86156e-05,0.000353148,0.011834,1.52885
0.03,0.50046,0.000578236,0,8.09131e-06,0.00035314,0.009805,1.66232
0.03,0.36584,0.000182686,0,1.52291e-05,0.000353193,0.006215,1.67313
0.03,1.2571,0.00238939,0,5.40373e-06,0.00035313,0.008389,1.67843
0.03,1.32145,0.00432909,0,1.83259e-05,0.000353191,0.012231,1.67697
0.03,0.56023,0.00286729,0,9.58794e-05,0.000353188,0.013603,1.67374
0.03,0.499677,0.000881603,0,1.68972e-05,0.000353151,0.01325,1.67801
0.04,0.220287,0.000163975,0,1.80193e-05,0.000353193,0.009667,1.67378
0.04,0.373253,0.00141431,0,6.39318e-05,0.000353193,0.012514,1.68092
0.04,0.586174,0.000810964,0,1.36292e-05,0.000353193,0.012263,1.67558
0.04,0.375344,0.000583897,0,6.23769e-05,0.00035319,0.014235,1.69667
0.04,0.479698,5.29133e-05,0,1.12212e-05,0.00035319,0.007609,1.67543
0.04,0.634273,0.00155355,0,4.11224e-05,0.000353159,0.009851,1.67669
0.04,0.878487,0.000517869,0,1.00676e-05,0.000353195,0.010137,1.67923
0.04,0.347179,0.000384173,0,5.13391e-05,0.000353193,0.012465,1.68241
0.04,0.437007,0.00107459,0,4.61231e-05,0.000353152,0.008037,1.68612
0.04,0.576752,0.000956837,0,2.19207e-05,0.000353171,0.010343,1.68756
0.05,3.07702,0.0122791,0,3.48474e-06,0.000353195,0.007425,1.70445
0.05,0.533759,0.000930525,0,1.1895e-05,0.000353153,0.010855,1.67626
0.05,0.770756,0.000605973,0,8.88807e-06,0.000353189,0.008709,1.6748
0.05,0.475601,0.000643403,0,1.46219e-05,0.000353184,0.010743,1.67168
0.05,1.30086,0.0138674,0,4.64808e-05,0.000353194,0.012726,1.68244
0.05,0.726316,0.00201503,0,2.46969e-05,0.000353191,0.008891,1.66125
0.05,0.590167,0.00134784,0,7.02854e-05,0.000353193,0.013597,1.66735
0.05,0.988338,0.00310557,0,2.77412e-05,0.000353196,0.012328,1.66763
0.05,0.867729,0.00422223,0,3.15726e-05,0.000353191,0.009332,1.70169
0.05,0.886028,0.00329071,0,1.07543e-05,0.000353193,0.011292,1.68319
0.06,1.39942,0.00882154,0,3.47121e-05,0.000353195,0.005837,1.7008
0.06,0.181308,0.0001259,0,2.18306e-05,0.00035319,0.004531,1.69518
0.06,0.411169,0.000516682,0,1.10532e-05,0.000353193,0.009347,1.67641
0.06,0.94626,0.000339445,0,9.85043e-06,0.000353188,0.012126,1.67411
0.06,0.288036,7.37665e-05,0,2.03058e-05,0.000353156,0.004396,1.66982
0.06,0.521145,0.00145503,0,4.35587e-05,0.000353177,0.005583,1.6838
0.06,1.15454,0.000178153,0,5.82864e-06,0.000353148,0.008072,1.67365
0.06,0.899617,0.00161198,0,9.36936e-06,0.000353148,0.011345,1.67755
0.06,0.847653,8.66425e-05,0,4.37946e-07,0.00035319,0.002018,1.72012
0.06,0.89831,0.00220637,0,2.12796e-05,0.000353193,0.004032,1.71515
0.07,0.886911,0.00178041,0,1.84845e-05,0.000353196,0.005523,1.71137
0.07,0.756922,0.000195967,0,9.04369e-06,0.000353118,0.006881,1.5145
0.07,0.891752,0.00470485,0,6.25094e-05,0.000353196,0.003185,1.67066
0.07,1.1737,0.00182862,0,1.54301e-05,0.000353196,0.010034,1.67127
0.07,1.01104,0.000232103,0,6.96287e-06,0.000353147,0.005286,1.67283
0.07,0.737544,0.000848199,0,1.28024e-05,0.000353195,0.008915,1.66274
0.07,1.38367,0.00257434,0,9.37513e-06,0.000353149,0.008276,1.66473
0.07,0.25793,0.00026208,0,5.2615e-05,0.000353188,0.004653,1.66184
0.07,1.61253,0.00277,0,9.87971e-06,0.000353194,0.004584,1.68528
0.07,1.58659,0.00141439,0,1.34247e-05,0.000353129,0.007539,1.74854
0.08,0.243893,0.000523416,0,2.67466e-05,0.000353134,0.012413,1.69022
0.08,0.751734,0.000182743,0,9.60393e-06,0.000353191,0.004468,1.67837
0.08,3.59837,0.00731099,0,2.01253e-06,0.000353195,0.004114,1.72411
0.08,0.806971,0.00133168,0,3.20266e-05,0.000353193,0.00795,1.6984
0.08,0.626826,0.00124184,0,1.08057e-05,0.000353193,0.009206,1.69762
0.08,2.33011,0.000345964,0,1.92638e-06,0.00035322,0.001595,1.71438
0.08,0.862754,0.00766569,0,6.63986e-05,0.000353193,0.003965,1.69286
0.08,0.533759,0.000766073,0,7.22845e-05,0.000353192,0.003334,1.69629
0.08,0.209357,0.000166685,0,1.8743e-05,0.000353169,0.002145,1.09955
0.08,0.555319,0.00216937,0,3.00331e-05,0.000353193,0.011254,1.68389
0.09,0.686996,0.00281048,0,9.66423e-06,0.000353193,0.003819,1.6951
0.09,0.774302,0.000425109,0,7.6824e-06,0.000353196,0.001748,1.67129
0.09,0.708864,0.00104874,0,4.96026e-05,0.000353195,0.003067,1.71897
0.09,1.02106,0.00946236,0,6.82714e-05,0.000353193,0.002724,1.68916
0.09,0.493372,0.00145834,0,4.02202e-05,0.000353192,0.002295,1.68238
0.09,0.104678,8.16271e-05,0,2.94211e-05,0.000353196,0.003223,1.30633
0.09,0.684141,0.00343879,0,4.65312e-05,0.000353196,0.004471,1.6702
0.09,0.63489,0.000184572,0,5.68629e-06,0.000353201,0.001668,1.43066
0.09,0.922809,0.00371912,0,3.2665e-05,0.000353117,0.002343,1.69282
0.09,1.47326,0.00516846,0,2.18217e-05,0.000353194,0.002885,1.69861
0.1,2.18982,0.00456051,0,4.75379e-06,0.000353279,0.006339,1.75234
0.1,0.685855,0.000216413,0,4.82918e-05,0.000353194,0.00173,1.71008
