/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,0.01,2.62942,0.0179866,0,4.01843e-06,0.000540758,0.844315,0.19997,2.16642,0.201402
/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,0.01,5.2518,0.189631,0,2.07792e-06,0.000540494,0.818022,0.163008,2.12663,0.113285
/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,0.01,9.43769,0.0850064,0,3.58604e-05,0.000522526,0.819039,0.203457,2.49054,0.554417
/home/drrobot1/rgbdslam_catkin_ws/easymerge1.pcd,0.01,147.899,10.4483,147.899,10.4483,1.79769e+308,0.857105,0.129711,0.720906,0.029585
/home/drrobot1/rgbdslam_catkin_ws/easymerge1.pcd,0.01,130.045,48.2285,130.931,59.5015,0.00305056,0.869467,0.240956,2.46905,0.954704
/home/drrobot1/rgbdslam_catkin_ws/easymerge1.pcd,0.01,3.78869,0.0197938,0,8.3634e-06,0.000574311,0.844248,0.208344,2.22102,0.284245
/home/drrobot1/rgbdslam_catkin_ws/hi1.pcd,0.01,0.271242,5.63079e-05,0,2.85799e-06,0.000388095,0.648795,0.148535,0.74621,0.01394
/home/drrobot1/rgbdslam_catkin_ws/hi1.pcd,0.01,0.747034,0.000186618,0,1.33484e-06,0.000386787,0.6571,0.131468,0.371489,0.011972
/home/drrobot1/rgbdslam_catkin_ws/hi1.pcd,0.01,0.451975,0.00142169,0,1.34682e-05,0.000405184,0.658851,0.166793,0.982886,0.021693
/home/drrobot1/rgbdslam_catkin_ws/hi2.pcd,0.01,0.686426,0.00315069,0.0839294,0.000211184,0.000458426,0.75818,0.215578,1.36777,0.020144
/home/drrobot1/rgbdslam_catkin_ws/hi2.pcd,0.01,0,2.92601e-11,0.0484566,2.79708e-05,0.000463659,0.752848,0.199263,1.28484,0.012734
/home/drrobot1/rgbdslam_catkin_ws/hi2.pcd,0.01,0,3.45324e-12,0,5.52551e-05,0.00047603,0.754359,0.193659,1.33484,0.012367
/home/drrobot1/rgbdslam_catkin_ws/hey2.pcd,0.01,0,3.94196e-12,0.0395647,1.27438e-05,0.000348615,1.26206,0.125238,1.07403,0.009477
/home/drrobot1/rgbdslam_catkin_ws/hey2.pcd,0.01,0.437007,0.00178146,0.137056,0.000167963,0.000348833,1.2663,0.138141,1.18946,0.011952
/home/drrobot1/rgbdslam_catkin_ws/hey2.pcd,0.01,0.463094,0.000114779,0,3.07263e-06,0.000341303,1.27259,0.10961,0.66078,0.009322
