0.01,3.60228,0.00203671,0,2.49051e-09,0.008982,2.96979
0.01,4.69085,0.064705,0,1.52802e-09,0.008665,2.56844
0.01,0.0740187,1.79869e-06,0,8.91873e-11,0.013274,0.263545
0.01,90,0.0697965,89.9991,0.0608124,0.003559,62.9369
0.01,0.0395647,2.20735e-12,0,2.30108e-11,0.013828,0.178869
0.01,0,7.14095e-13,0,2.46203e-12,0.008283,0.178597
0.01,5.84781,0.0561041,0,1.96238e-10,0.008406,2.97724
0.01,3.6454,0.00797227,0,2.70845e-09,0.005314,7.77615
0.01,0.0395647,5.29354e-13,0,1.60902e-11,0.013308,0.177428
0.01,14.0308,1.74722,10.5281,0.696223,0.013502,47.6516
0.02,0.607807,0.00224899,0,2.47876e-09,0.012355,1.47284
0.02,0.235734,0.000165897,0,4.59474e-09,0.012104,1.9828
0.02,0.490986,0.00070193,0,2.14273e-09,0.012584,1.81972
0.02,0,1.13687e-13,0,1.76437e-11,0.013543,0.177055
0.02,0.48618,0.000241813,0,1.03253e-09,0.007781,2.16118
0.02,1.41222,0.00386102,0,3.60394e-09,0.01199,3.02422
0.02,0.372203,0.00128652,0,1.61892e-09,0.013165,1.03858
0.02,0.104678,1.64092e-05,0,2.62976e-09,0.013281,1.79176
0.02,0.181308,9.90137e-05,0,3.29017e-11,0.010976,0.443449
0.02,0.0740187,3.56233e-05,0,6.39666e-12,0.012038,0.268743
0.03,0.405418,0.000428761,0,2.07077e-09,0.012948,1.68263
0.03,0.515862,0.00124085,0,2.41489e-09,0.012228,1.93771
0.03,0.153233,1.99885e-06,0,8.09486e-11,0.009914,0.349353
0.03,0.755888,0.00365936,0,4.29782e-09,0.011867,1.72463
0.03,0.50046,0.000578236,0,4.77215e-10,0.009727,0.871047
0.03,0.36584,0.000182686,0,8.91848e-10,0.006251,1.98305
0.03,1.2571,0.00238939,0,5.68576e-10,0.008332,1.43827
0.03,1.32145,0.00432909,0,7.38964e-11,0.012232,0.358873
0.03,0.56023,0.00286729,0,3.12565e-09,0.013657,1.33657
0.03,0.499677,0.000881603,0,1.95952e-09,0.012762,1.47167
0.04,0.220287,0.000163975,0,1.4703e-09,0.009733,1.85411
0.04,0.373253,0.00141431,0,5.15625e-06,0.012399,1.15268
0.04,0.586174,0.000810964,0,3.51749e-09,0.011991,2.3306
0.04,0.375344,0.000583897,0,7.16947e-09,0.013861,1.92581
0.04,0.479698,5.29133e-05,0,1.10231e-09,0.007496,2.37796
0.04,0.634273,0.00155355,0,2.6004e-09,0.00969,1.63552
0.04,0.878487,0.000517869,0,1.89873e-09,0.010266,2.00504
0.04,0.347179,0.000384173,0,3.07476e-09,0.012611,1.89114
0.04,0.437007,0.00107459,0,7.56647e-06,0.007897,4.16043
0.04,0.576752,0.000956837,0,2.6958e-11,0.010126,0.396757
0.05,3.07702,0.0122791,0,8.42434e-10,0.00751,3.56826
0.05,0.533759,0.000930525,0,8.65716e-06,0.010666,1.06361
0.05,0.770756,0.000605973,0,1.44135e-09,0.008831,2.13158
0.05,0.475601,0.000643403,0,9.92272e-06,0.010942,0.755212
0.05,1.30086,0.0138674,0,4.37986e-09,0.01241,2.28177
0.05,0.726316,0.00201503,0,2.98472e-09,0.008985,2.14945
0.05,0.590167,0.00134784,0,6.34897e-09,0.013712,2.2005
0.05,0.988338,0.00310557,0,2.34593e-09,0.012364,2.2994
0.05,0.867729,0.00422223,0,2.19229e-09,0.00924,1.87219
0.05,0.886028,0.00329071,0,2.06067e-09,0.011521,2.13515
0.06,1.39942,0.00882154,0,2.92096e-09,0.005785,2.24164
0.06,0.181308,0.0001259,0,2.14215e-09,0.004473,2.06305
0.06,0.411169,0.000516682,0,9.05687e-06,0.009539,3.62003
0.06,0.94626,0.000339445,0,7.03646e-08,0.012062,13.7723
0.06,0.288036,7.37665e-05,0,1.90853e-09,0.00438,1.88925
0.06,0.521145,0.00145503,0,3.45635e-09,0.005491,1.89929
0.06,1.15454,0.000178153,0,1.49669e-10,0.007944,1.05374
0.06,0.899617,0.00161198,0,2.38219e-09,0.011497,1.67301
0.06,0.847653,8.66425e-05,0,1.05124e-05,0.00202,3.25497
0.06,0.89831,0.00220637,0,2.80034e-09,0.004022,2.1971
0.07,0.886911,0.00178041,0,1.71242e-09,0.005431,2.16036
0.07,0.756922,0.000195967,0,9.20863e-11,0.006743,0.663368
0.07,0.891752,0.00470485,0,5.2739e-09,0.003243,2.31242
0.07,1.1737,0.00182862,0,2.7795e-09,0.009992,2.56282
0.07,1.01104,0.000232103,0,2.46817e-09,0.005178,2.12197
0.07,0.737544,0.000848199,0,7.7117e-10,0.009073,2.07972
0.07,1.38367,0.00257434,0,8.33488e-06,0.008271,0.542586
0.07,0.25793,0.00026208,0,3.77867e-09,0.004585,1.75772
0.07,1.61253,0.00277,0,1.59322e-09,0.004299,2.59953
0.07,1.58659,0.00141439,0,4.41987e-10,0.007454,2.03279
0.08,0.243893,0.000523416,0,6.86962e-06,0.012193,1.06003
0.08,0.751734,0.000182743,0,1.18236e-09,0.004417,2.1643
0.08,3.59837,0.00731099,0,4.58531e-10,0.004098,2.55934
0.08,0.806971,0.00133168,0,3.11686e-09,0.007878,2.27621
0.08,0.626826,0.00124184,0,1.56866e-09,0.009047,1.85776
0.08,2.33011,0.000345964,0,8.58742e-10,0.001605,3.12699
0.08,0.862754,0.00766569,0,1.90902e-09,0.003939,1.98825
0.08,0.533759,0.000766073,0,3.32678e-08,0.003229,5.41455
0.08,0.209357,0.000166685,0,1.65559e-09,0.002126,1.8483
0.08,0.555319,0.00216937,0,8.42207e-06,0.011398,5.51126
0.09,0.686996,0.00281048,0,4.77795e-09,0.003833,2.17274
0.09,0.774302,0.000425109,0,3.73996e-09,0.0017,5.16451
0.09,0.708864,0.00104874,0,3.70937e-09,0.003057,2.46833
0.09,1.02106,0.00946236,0,4.57651e-09,0.002412,1.98586
0.09,0.493372,0.00145834,0,4.29449e-09,0.002279,2.25153
0.09,0.104678,8.16271e-05,0,1.71919e-06,0.003075,2.08452
0.09,0.684141,0.00343879,0,5.96595e-06,0.004592,2.90825
0.09,0.63489,0.000184572,0,1.07396e-09,0.001674,2.41575
0.09,0.922809,0.00371912,0,3.19055e-09,0.002326,1.95659
0.09,1.47326,0.00516846,0,1.52046e-09,0.002885,2.42378
0.1,2.18982,0.00456051,0,1.11868e-05,0.006508,4.41215
0.1,0.685855,0.000216413,0,5.90556e-09,0.001615,2.73138
0.1,0.243893,0.000183316,0,9.32999e-10,0.00246,1.43766
0.1,1.51801,0.00348724,0,9.28893e-10,0.006892,2.52066
0.1,1.25679,0.00057119,0,1.4075e-09,0.0019,2.04755
0.1,1.006,0.000566143,0,1.20913e-09,0.002669,1.95237
0.1,1.04642,0.00168639,0,1.22959e-11,0.001326,0.640752
0.1,1.405,0.00695949,0,3.05196e-09,0.003257,2.44919
0.1,0.998188,0.000675733,0,5.29754e-09,0.001774,2.35746
0.1,1.23543,0.0110524,0,4.15992e-09,0.004711,2.37538
0.11,0.784345,0.00190829,0,8.31678e-06,0.001077,2.61693
0.11,0.956953,0.00476041,0,2.97333e-09,0.002447,2.17441
0.11,1.97516,0.000112843,0,2.31729e-09,0.003448,2.85553
0.11,1.03325,0.00857017,0,6.11838e-06,0.002098,0.771991
0.11,0.62495,0.00153703,0,4.08761e-09,0.001961,1.96388
0.11,0.704434,0.000930462,0,3.08146e-09,0.001096,1.61153
0.11,0.844415,0.00889574,0,5.00621e-06,0.002031,3.47696
0.11,1.01066,0.00257621,0,9.42711e-09,0.002836,5.52011
0.11,0.708864,0.000129446,0,4.43113e-09,0.003328,2.40057
0.11,1.1378,0.00306784,0,5.06048e-09,0.001579,2.31181
0.12,0.908706,0.00946547,0,7.25128e-09,0.0022,2.22016
0.12,1.49174,0.00206306,0,3.91712e-10,0.004318,2.32218
0.12,1.18035,0.012614,0,5.20697e-09,0.004078,3.06468
0.12,0.699975,0.00163616,0,1.05922e-09,0.002327,1.78056
0.12,1.06054,0.00131345,0,4.10093e-09,0.001333,2.36474
0.12,1.13056,0.00438478,0,2.03228e-09,0.003432,2.27926
0.12,0.314035,0.000678062,0,5.81467e-06,0.00305,1.02624
0.12,0.420579,0.000413095,0,7.44151e-06,0.001849,3.15637
0.12,0.505904,0.00053584,0,3.42961e-09,0.001798,2.08724
0.12,1.66953,0.00370309,0,3.98613e-09,0.002485,2.47762
