/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,0.01,0.06,94.5104,29.95,94.3198,30.7464,0.00331418,0.854196,0.00699,2.56632,0.218847
/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,0.01,0.06,103.066,10.0259,106.075,10.4805,0.00320259,0.824699,0.006774,2.47858,0.474784
/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,0.01,0.06,72.6053,21.6354,72.6358,23.9287,0.00338382,0.8186,0.007202,2.9114,0.48931
/home/drrobot1/rgbdslam_catkin_ws/easymerge1.pcd,0.01,0.06,147.899,2.58364,148.867,2.69642,0.00331343,0.846562,0.005548,0.608005,0.739575
/home/drrobot1/rgbdslam_catkin_ws/easymerge1.pcd,0.01,0.06,129.557,153.601,143.104,157.39,0.00338582,0.842272,0.007233,2.86689,0.610736
/home/drrobot1/rgbdslam_catkin_ws/easymerge1.pcd,0.01,0.06,127.6,20.7381,114.072,17.5593,0.00333395,0.855263,0.006921,2.57125,1.00483
/home/drrobot1/rgbdslam_catkin_ws/hi1.pcd,0.01,0.06,173.612,33.5316,163.873,36.83,0.00342429,0.658514,0.005276,0.824326,0.032988
/home/drrobot1/rgbdslam_catkin_ws/hi1.pcd,0.01,0.06,172.642,8.84873,177.2,8.60833,0.00382725,0.657026,0.004834,0.325327,0.064953
/home/drrobot1/rgbdslam_catkin_ws/hi1.pcd,0.01,0.06,167.027,75.9653,171.468,99.0768,0.00350348,0.657312,0.005383,1.08447,0.128221
/home/drrobot1/rgbdslam_catkin_ws/hi2.pcd,0.01,0.06,135.661,43.4973,141.3,53.8656,0.00330308,0.750862,0.005715,1.48633,0.358148
/home/drrobot1/rgbdslam_catkin_ws/hi2.pcd,0.01,0.06,88.8212,113.882,133.415,147.694,0.00249757,0.752955,0.005841,1.4632,0.439668
/home/drrobot1/rgbdslam_catkin_ws/hi2.pcd,0.01,0.06,100.033,124.664,94.3272,114.26,0.00267059,0.758932,0.005839,1.47254,0.156106
/home/drrobot1/rgbdslam_catkin_ws/hey2.pcd,0.01,0.06,153.324,27.7286,150.754,30.4111,0.00405561,1.27376,0.003342,1.12604,0.253742
/home/drrobot1/rgbdslam_catkin_ws/hey2.pcd,0.01,0.06,77.6617,47.4433,80.8267,51.4582,0.00366936,1.27664,0.003521,1.21816,0.0374
/home/drrobot1/rgbdslam_catkin_ws/hey2.pcd,0.01,0.06,175.596,13.431,169.914,13.1484,0.00343827,1.26878,0.0028,0.650069,0.066326
/home/drrobot1/rgbdslam_catkin_ws/hey1.pcd,0.01,0.06,178.423,5.8083,173.145,13.636,0.00319133,1.22602,0.003925,1.09388,0.206828
/home/drrobot1/rgbdslam_catkin_ws/hey1.pcd,0.01,0.06,162.587,10.5265,160.616,12.5682,0.00305221,1.23394,0.004103,1.23909,0.296643
/home/drrobot1/rgbdslam_catkin_ws/hey1.pcd,0.01,0.06,58.3708,5.13434,48.2739,0.903245,0.00225711,1.23388,0.003989,1.19527,0.497595
/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,0.03,0.06,nan,59.6975,137.172,36.3802,0.00302302,0.836701,0.008582,2.3972,1.09424
/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,0.03,0.06,124.682,116.677,112.965,108.427,0.00364365,0.834608,0.00884,2.41051,0.634013
/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,0.03,0.06,101.078,56.0145,101.095,61.2966,0.00306326,0.826678,0.009844,2.7865,1.58438
/home/drrobot1/rgbdslam_catkin_ws/easymerge1.pcd,0.03,0.06,69.852,35.0808,68.8189,28.9244,0.00321892,0.854565,0.00913,2.81995,2.04538
/home/drrobot1/rgbdslam_catkin_ws/easymerge1.pcd,0.03,0.06,154.765,56.8917,160.583,58.7596,0.00312172,0.841418,0.008467,2.46826,0.500702
/home/drrobot1/rgbdslam_catkin_ws/easymerge1.pcd,0.03,0.06,166.26,68.6285,166.118,68.6718,0.00369432,0.852275,0.008056,2.27507,0.132642
/home/drrobot1/rgbdslam_catkin_ws/hi1.pcd,0.03,0.06,173.436,74.9858,176.19,74.3526,0.00294171,0.644249,0.006736,0.960209,0.143527
/home/drrobot1/rgbdslam_catkin_ws/hi1.pcd,0.03,0.06,67.7969,5.18213,68.6013,5.06412,0.00279215,0.664121,0.006771,0.921732,0.146084
/home/drrobot1/rgbdslam_catkin_ws/hi1.pcd,0.03,0.06,176.227,69.6678,175.97,71.0958,0.00310977,0.661089,0.006829,0.892981,0.356668
/home/drrobot1/rgbdslam_catkin_ws/hi2.pcd,0.03,0.06,111.325,106.261,102.819,101.627,0.00260131,0.755345,0.007699,1.52459,0.43196
/home/drrobot1/rgbdslam_catkin_ws/hi2.pcd,0.03,0.06,nan,231.91,nan,182.372,0.00274649,0.755133,0.007751,1.58858,0.259403
/home/drrobot1/rgbdslam_catkin_ws/hi2.pcd,0.03,0.06,10.4016,0.49124,0,7.19158e-07,0.000468346,0.759534,0.00758,1.54034,0.137081
/home/drrobot1/rgbdslam_catkin_ws/hey2.pcd,0.03,0.06,151.812,37.1499,150.566,37.1277,0.00321528,1.2735,0.004312,0.923403,0.039337
/home/drrobot1/rgbdslam_catkin_ws/hey2.pcd,0.03,0.06,68.81,32.1282,69.4245,33.2556,0.00394328,1.27199,0.004619,1.16627,0.058875
/home/drrobot1/rgbdslam_catkin_ws/hey2.pcd,0.03,0.06,141.124,93.2379,144.774,100.34,0.00263707,1.27454,0.004679,1.132,0.169337
/home/drrobot1/rgbdslam_catkin_ws/hey1.pcd,0.03,0.06,2.77883,0.106736,0,0.000170477,0.000334417,1.22085,0.005506,1.30356,0.028246
/home/drrobot1/rgbdslam_catkin_ws/hey1.pcd,0.03,0.06,142.181,12.7245,141.414,11.0866,0.00345575,1.21445,0.004642,0.439949,0.206434
/home/drrobot1/rgbdslam_catkin_ws/hey1.pcd,0.03,0.06,92.6081,12.7953,92.2715,12.4534,0.00344183,1.21412,0.005343,1.18284,0.079181
/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,0.05,0.06,171.764,66.1563,174.353,67.7356,0.00306828,0.829157,0.015238,2.67362,0.733217
/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,0.05,0.06,125.369,155.94,121.704,149.271,0.00359541,0.833858,0.014738,2.46542,0.940036
