0.01,178.852,27.7479,174.92,31.2073,0.460226,0.870302,1.18454,0.219719,9.46937
0.01,0.137056,3.6393e-05,0,4.43024e-06,0.104026,0.861757,0.974162,0.213667,0.620505
0.01,0,2.55795e-13,0,4.86352e-06,0.104027,0.861805,1.2469,0.249314,0.463438
0.01,147.899,10.4483,147.899,10.4483,6.72307,0.869627,0.735142,0.082799,0.078911
0.01,129.557,17.3281,129.557,17.3281,82.872,0.857682,1.28722,0.254788,0.217397
0.01,127.6,2.20009,127.6,2.20009,25.4779,0.853017,1.18007,0.237909,0.042308
0.01,0.0969133,4.97708e-05,0,1.37342e-06,0.104026,0.860989,0.90492,0.182713,0.725825
0.01,172.642,9.55048,166.317,10.4795,0.166941,0.840706,0.722816,0.083991,10.228
0.01,7.41868,0.224935,0,7.54567e-05,0.103855,0.845124,1.21654,0.245275,5.66628
0.01,0.762075,0.00796892,0,1.5874e-05,0.104027,0.853589,1.26558,0.249834,0.739002
0.02,0.142653,0.00034242,0,1.06275e-05,0.104026,0.852763,1.07388,0.23681,0.751025
0.02,2.78277,0.0356575,0,1.08089e-05,0.104026,0.856083,0.998899,0.232337,2.74579
0.02,1.01837,0.00355466,0,6.66099e-06,0.104026,0.850667,1.24202,0.244855,1.90222
0.02,5.76517,0.0123546,0,4.32426e-05,0.103897,0.842524,1.26657,0.247026,5.66641
0.02,5.56887,0.0283769,0,1.74168e-06,0.10399,0.844974,1.08206,0.202622,5.64002
0.02,0.0395647,3.75263e-05,0.0395647,3.48261e-06,0.104026,0.844046,1.24533,0.240887,0.675525
0.02,0.068528,6.55283e-05,0,1.25193e-05,0.104026,0.845514,1.1695,0.309688,0.623833
0.02,0.189746,0.000332386,0.0839294,7.39264e-06,0.104025,0.845758,1.25644,0.251066,0.620545
0.02,3.90184,0.0948075,0,5.43385e-06,0.104025,0.842048,0.965584,0.199936,1.62717
0.02,0.128204,5.55338e-05,0.068528,1.50243e-06,0.104026,0.840582,0.984168,0.207204,0.674255
0.03,0.118694,0.000135735,0,4.86038e-06,0.104026,0.847044,1.24536,0.234328,0.676457
0.03,2.2062,0.00539131,0,3.52291e-06,0.104026,0.841372,1.22682,0.246908,2.56889
0.03,0.272681,0.000100773,0,4.85053e-06,0.104027,0.841188,0.9263,0.216936,0.678921
0.03,0.566482,0.0015278,0,6.95683e-06,0.104025,0.838969,0.919908,0.220557,1.01046
0.03,0.285305,0.00042206,0.0484566,1.28655e-06,0.104025,0.848461,0.908542,0.198926,0.674914
0.03,2.3757,0.0166091,0,4.2855e-06,0.104026,0.843445,0.865461,0.191817,1.91343
0.03,0.830394,0.000856987,0,8.72674e-07,0.104025,0.842215,0.922057,0.169423,1.46659
0.03,0.435213,0.000628666,0,1.85356e-06,0.104026,0.845504,1.11454,0.221866,1.45562
0.03,0.176939,9.28341e-05,0.0625573,1.59168e-05,0.104028,0.843213,1.15883,0.255527,0.507395
0.03,0.397621,0.000317634,0,2.64133e-06,0.104026,0.843992,1.16207,0.235986,1.28726
0.04,2.4691,0.0325955,0,6.54852e-06,0.104026,0.844354,1.18713,0.223634,2.40242
0.04,0.397621,0.00130443,0.0395647,9.72676e-06,0.104025,0.842842,0.943681,0.21247,1.06475
0.04,0.301316,0.000669462,0.0559529,2.33443e-06,0.104026,0.847518,1.18268,0.241966,1.35839
0.04,2.47037,0.00748832,0,8.86373e-06,0.104026,0.844286,1.23001,0.253552,2.62182
0.04,2.74124,0.0272061,0,3.70212e-06,0.104026,0.843767,0.925598,0.161954,2.75763
0.04,0.125115,0.000148488,0,6.50299e-06,0.104026,0.838536,0.873425,0.210575,0.617654
0.04,0.2307,0.000376249,0,4.76207e-06,0.104023,0.842405,0.965772,0.222983,0.673342
0.04,0.274112,0.000482084,0,8.20973e-06,0.104025,0.843528,0.965071,0.213443,1.3996
0.04,0.642853,0.00106422,0,9.26485e-06,0.104026,0.843923,1.17795,0.234722,1.56966
0.04,0.578784,0.00206925,0,3.06335e-06,0.104026,0.841544,1.0044,0.193799,1.288
0.05,0.476423,0.000124069,0,6.13114e-07,0.104026,0.843491,0.814823,0.129717,1.68696
0.05,0.541041,0.000344507,0,2.18468e-06,0.104025,0.847279,1.21201,0.232483,1.81404
0.05,0.432507,0.000492074,0.104678,4.1211e-06,0.104024,0.847084,1.10339,0.22662,1.22858
0.05,0.311533,0.000582923,0,4.73481e-06,0.104022,0.844942,1.09536,0.230222,0.679791
0.05,0.301316,0.00118154,0.0395647,7.01863e-06,0.104024,0.843812,1.08937,0.215789,0.900199
0.05,0.414959,0.000120048,0,5.78737e-06,0.104024,0.840695,1.23766,0.248776,0.953262
0.05,1.03363,0.00153388,0.0395647,1.02191e-05,0.104024,0.84527,1.08439,0.248469,1.4044
0.05,1.28937,0.000784549,0,3.13477e-06,0.104026,0.843559,1.0694,0.188172,1.46794
0.05,0.321425,8.94384e-05,0.0395647,5.26904e-06,0.104026,0.854693,1.10597,0.230194,0.807971
0.05,2.33314,0.0105404,0,1.62528e-06,0.104024,0.862614,1.2454,0.240576,1.74728
0.06,0.9367,0.00910474,0,9.13215e-06,0.104025,0.840757,1.22373,0.250809,1.64573
0.06,0.836966,0.00352615,0,5.0885e-06,0.104025,0.843635,0.977785,0.221171,1.70296
0.06,0.59479,0.000827745,0.0395647,1.34165e-06,0.104025,0.900422,0.874024,0.114275,1.3111
0.06,3.04388,0.0287721,0,1.32868e-06,0.104024,0.864882,1.22418,0.243858,1.82702
0.06,2.85965,0.0395388,0,4.41514e-06,0.104026,0.858514,1.21383,0.236128,2.97144
0.06,0.342641,0.000719204,0,6.96209e-06,0.104026,0.866072,1.31109,0.245373,1.66848
0.06,3.06478,0.0133053,0,4.68422e-07,0.104025,0.863482,0.869503,0.132739,3.07473
0.06,0.611018,0.00184516,0,1.26423e-06,0.104026,0.862387,1.26706,0.244287,1.47185
0.06,0.497322,0.000296958,0,1.00539e-06,0.104026,0.863135,0.809731,0.111661,1.57878
0.06,0.573349,0.0040198,0.068528,6.76285e-06,0.104025,0.8643,1.19362,0.240609,1.29737
0.07,1.86844,0.0179211,0,3.58616e-06,0.104026,0.852283,1.21188,0.239338,2.25029
0.07,1.56698,0.00541932,0,2.04202e-06,0.104026,0.841638,1.00289,0.184143,2.01919
0.07,0.975584,0.00321518,0,1.24046e-05,0.104026,0.847767,1.2018,0.25752,1.85468
0.07,0.340349,0.000909833,0.0395647,2.30177e-06,0.104022,0.843401,0.997871,0.099145,0.838332
0.07,0.492578,0.00170405,0.0740187,4.7428e-06,0.104024,0.840075,1.1056,0.155455,0.844199
0.07,0.48376,0.000105904,0,4.6147e-07,0.104025,0.827964,0.765577,0.096421,1.78979
0.07,0.451108,0.00125305,0.0395647,1.5874e-06,0.104025,0.840088,0.971831,0.192296,0.742343
0.01,178.852,27.7479,174.92,31.2073,0.00312639,0.838711,1.16254,0.216662,9.3105
0.01,0.137056,3.6393e-05,0,4.43024e-06,0.000547868,0.829201,0.964279,0.213682,0.613193
0.01,0,2.55795e-13,0,4.86352e-06,0.000547888,0.829998,1.2283,0.248304,0.446387
0.01,147.899,10.4483,147.899,10.4483,1.79769e+308,0.831401,0.728556,0.08187,0.078039
0.01,129.557,17.3281,129.557,17.3281,1.79769e+308,0.834376,1.28521,0.253356,0.217636
0.01,127.6,2.20009,127.6,2.20009,1.79769e+308,0.831924,1.16864,0.237444,0.041028
0.01,0.0969133,4.97708e-05,0,1.37342e-06,0.000547864,0.827313,0.898538,0.183464,0.720741
0.01,172.642,9.55048,166.317,10.4795,0.00309369,0.826836,0.726434,0.084549,10.1723
0.01,7.41868,0.224935,0,7.54567e-05,0.000544588,0.829223,1.22621,0.243674,5.59449
0.01,0.762075,0.00796892,0,1.5874e-05,0.000547872,0.832182,1.2592,0.250479,0.724367
0.02,0.142653,0.00034242,0,1.06275e-05,0.00054786,0.827807,1.06971,0.236882,0.721564
0.02,2.78277,0.0356575,0,1.08089e-05,0.00054805,0.827874,0.99738,0.229136,2.72073
0.02,1.01837,0.00355466,0,6.66099e-06,0.00054805,0.826299,1.24836,0.246389,1.88375
0.02,5.76517,0.0123546,0,4.32426e-05,0.000544844,0.82743,1.26712,0.248334,5.61989
0.02,5.56887,0.0283769,0,1.74168e-06,0.000546952,0.828679,1.08129,0.202793,5.64686
0.02,0.0395647,3.75263e-05,0.0395647,3.48261e-06,0.000548062,0.828409,1.24389,0.241253,0.669427
0.02,0.068528,6.55283e-05,0,1.25193e-05,0.000547862,0.834356,1.17553,0.246717,0.609988
0.02,0.189746,0.000332386,0.0839294,7.39264e-06,0.000547856,0.832182,1.25966,0.250449,0.613361
0.02,3.90184,0.0948075,0,5.43385e-06,0.000548032,0.844157,0.977558,0.202331,1.61117
0.02,0.128204,5.55338e-05,0.068528,1.50243e-06,0.000547865,0.83158,0.993341,0.207169,0.667653
0.03,0.118694,0.000135735,0,4.86038e-06,0.000547865,0.844538,1.24749,0.234494,0.671623
0.03,2.2062,0.00539131,0,3.52291e-06,0.000548052,0.856281,1.22686,0.248234,2.58685
0.03,0.272681,0.000100773,0,4.85053e-06,0.000547882,0.835772,0.936142,0.21724,0.668559
0.03,0.566482,0.0015278,0,6.95683e-06,0.000548052,0.853933,0.952544,0.224249,1.00393
0.03,0.285305,0.00042206,0.0484566,1.28655e-06,0.000547852,0.84658,0.923056,0.19961,0.671713
0.03,2.3757,0.0166091,0,4.2855e-06,0.000548053,0.826633,0.86428,0.192202,1.88692
0.03,0.830394,0.000856987,0,8.72674e-07,0.000547854,0.82954,0.92068,0.169567,1.44432
0.03,0.435213,0.000628666,0,1.85356e-06,0.000547857,0.834807,1.11359,0.221459,1.43865
0.03,0.176939,9.28341e-05,0.0625573,1.59168e-05,0.000547915,0.830553,1.1611,0.255874,0.501933
0.03,0.397621,0.000317634,0,2.64133e-06,0.000547855,0.828415,1.16477,0.236026,1.27848
0.04,2.4691,0.0325955,0,6.54852e-06,0.000548053,0.828983,1.18624,0.22407,2.38256
0.04,0.397621,0.00130443,0.0395647,9.72676e-06,0.000548042,0.827261,0.935301,0.212134,1.05306
0.04,0.301316,0.000669462,0.0559529,2.33443e-06,0.000547861,0.832565,1.18023,0.241421,1.325
0.04,2.47037,0.00748832,0,8.86373e-06,0.000548049,0.83056,1.2285,0.254099,2.54072
0.04,2.74124,0.0272061,0,3.70212e-06,0.000548064,0.827821,0.925743,0.161706,2.7117
0.04,0.125115,0.000148488,0,6.50299e-06,0.000547856,0.826132,0.872561,0.211032,0.611054
0.04,0.2307,0.000376249,0,4.76207e-06,0.000548012,0.826157,0.963341,0.222872,0.665583
0.04,0.274112,0.000482084,0,8.20973e-06,0.000548051,0.829186,0.962609,0.213336,1.38083
0.04,0.642853,0.00106422,0,9.26485e-06,0.000548058,0.826919,1.17423,0.234811,1.55883
0.04,0.578784,0.00206925,0,3.06335e-06,0.000547855,0.825842,1.00507,0.194119,1.27578
0.05,0.476423,0.000124069,0,6.13114e-07,0.000548058,0.826584,0.814046,0.129755,1.66064
0.05,0.541041,0.000344507,0,2.18468e-06,0.000548045,0.830243,1.21385,0.231876,1.76875
0.05,0.432507,0.000492074,0.104678,4.1211e-06,0.000547844,0.828552,1.10227,0.226577,1.22082
0.05,0.311533,0.000582923,0,4.73481e-06,0.000548011,0.826954,1.09903,0.230503,0.66773
0.05,0.301316,0.00118154,0.0395647,7.01863e-06,0.000548022,0.833015,1.09065,0.215812,0.888178
0.05,0.414959,0.000120048,0,5.78737e-06,0.000548025,0.824667,1.23265,0.247806,0.942446
0.05,1.03363,0.00153388,0.0395647,1.02191e-05,0.00054803,0.824961,1.08154,0.246881,1.38298
0.05,1.28937,0.000784549,0,3.13477e-06,0.000547857,0.826727,1.06298,0.188691,1.46983
0.05,0.321425,8.94384e-05,0.0395647,5.26904e-06,0.000547856,0.844526,1.09509,0.228044,0.772972
0.05,2.33314,0.0105404,0,1.62528e-06,0.000548015,0.827603,1.22131,0.239555,1.70955
0.06,0.9367,0.00910474,0,9.13215e-06,0.000547854,0.83085,1.21946,0.249836,1.5958
