0.07,122.533,70.9165,124.319,74.189,0.0316997,0.003794,0.402484
0.07,141.419,2.27963,140.436,2.27438,0.0148494,0.002929,0.490394
0.07,142.238,3.46473,142.319,3.37732,0.0237619,0.002653,0.406003
0.08,138.048,81.6196,139.425,82.3872,0.0296424,0.003935,0.525233
0.08,153.313,39.9225,153.478,39.9388,0.031525,0.00313,0.526387
0.08,111.263,3.68838,113.938,3.53957,0.207419,0.001923,0.76031
0.08,164.102,58.3057,162.622,57.5279,0.0296466,0.003977,0.446648
0.08,161.496,46.4469,161.27,45.9511,0.0328019,0.003746,0.492015
0.08,110.999,2.39343,110.202,2.31516,0.0671681,0.002636,0.523203
0.08,172.867,116.711,172.47,118.03,0.0512334,0.003823,0.525677
0.08,103.768,7.04217,103.43,7.14471,0.0198134,0.003706,0.455883
0.08,142.673,55.4711,142.674,55.6044,0.0542629,0.003779,0.668787
0.08,152.825,11.1604,152.202,10.8298,0.0766033,0.003816,0.682942
0.09,48.8326,5.09623,45.8473,4.65315,0.0110933,0.003864,0.262173
0.09,167.411,13.8305,167.319,13.6655,0.0155613,0.002279,0.369407
0.09,164.513,35.447,166.179,36.5513,0.0590755,0.004098,0.611172
0.09,123.995,88.7699,124.433,92.2655,0.0314657,0.004143,0.210169
0.09,165.134,50.0297,164.347,50.0372,0.0354153,0.003916,0.244595
0.09,105.884,47.6206,105.768,47.7534,0.0108215,0.003741,0.412423
0.09,103.129,54.5166,100.817,51.0558,0.233902,0.003751,1.0605
0.09,118.605,4.48199,118.949,4.60964,0.00559514,0.002781,0.358745
0.09,142.601,30.9194,141.845,31.9126,0.0809115,0.00373,0.63189
0.09,154.836,35.1199,153.099,33.5466,0.161632,0.003898,0.216151
0.1,147.724,14.0173,148.395,13.6944,0.0284882,0.002701,0.560672
0.1,162.651,64.3892,160.009,60.0744,0.103987,0.003854,0.274008
0.1,94.4736,1.3561,93.9837,1.56321,0.196772,0.003724,0.662282
0.1,174.126,12.0069,174.273,11.4817,0.0545149,0.003085,0.373381
0.1,131.363,30.7996,131.1,30.6416,0.0454482,0.003222,0.34585
0.1,136.449,13.8417,137.805,14.2852,0.2155,0.003419,0.444009
0.1,173.225,1.47691,172.594,1.45604,0.0388856,0.002912,0.636839
0.1,127.408,3.80847,127.189,3.97827,0.011581,0.003816,0.395392
0.1,124.857,43.5495,125.064,43.8516,0.0123077,0.003854,0.164408
0.1,170.995,100.829,170.36,101.244,0.0211841,0.003869,0.37724
0.11,175.153,37.2246,174.075,36.9561,0.0546607,0.002955,0.511302
0.11,161.138,51.2601,158.686,49.0538,0.0866863,0.003817,0.819792
0.11,115.966,13.4478,115.632,13.64,0.0442212,0.003363,0.273407
0.11,133.912,97.3453,134.245,97.7868,0.0462972,0.004073,0.545627
0.11,176.087,116.877,176.171,116.908,0.0328818,0.003924,0.454043
0.11,163.034,99.1792,163.816,98.5488,0.0297658,0.003895,0.457717
0.11,40.3535,17.5253,42.5963,18.6783,0.00552298,0.004019,0.349483
0.11,131.248,38.6422,132.698,39.0158,0.121849,0.003853,0.876856
0.11,141.74,28.8319,140.874,27.8182,0.0153988,0.003758,0.407694
0.11,124.696,84.1928,128.67,90.1848,0.0968724,0.003858,0.558505
0.12,179.798,98.3272,179.168,96.6277,0.0193472,0.003834,0.150134
0.12,159.472,1.32398,158.708,1.3224,0.0518597,0.001807,0.310835
0.12,130.845,64.3901,130.561,64.1954,0.0101295,0.003058,0.387644
0.12,158.523,58.0242,159.298,57.9771,0.0280151,0.003735,0.268742
0.12,105.097,18.2327,105.047,17.7916,0.118416,0.003594,0.678398
0.12,156.293,51.6608,157.925,52.2625,0.0793043,0.003736,0.432017
0.12,174.278,69.0104,174.248,68.3097,0.014015,0.003735,0.335099
0.12,142.484,70.5549,142.028,70.141,0.0148005,0.003911,0.449557
0.12,132.052,57.0388,131.339,56.2129,0.0152745,0.003776,0.391397
0.12,178.453,43.7397,178.919,44.0393,0.0606426,0.003866,0.565083
0.13,174.207,48.5192,169.56,48.8858,0.178597,0.003826,0.447362
0.13,85.3005,19.4771,85.4745,19.5751,0.058913,0.003778,0.732531
0.13,114.088,21.265,113.447,20.6646,0.0362097,0.003364,0.511423
0.13,91.0729,7.52472,89.8867,7.30958,0.0169892,0.002622,0.444059
0.13,69.5957,0.958557,69.7548,1.09548,0.0167059,0.003625,0.431747
0.13,154.555,58.8423,155.113,59.0638,0.0189959,0.003751,0.44466
0.13,67.4823,6.01544,68.8927,6.1197,0.00844279,0.002895,0.346961
0.13,70.8833,10.3407,71.1769,10.4618,0.0275581,0.003573,0.469073
0.13,131.304,61.4864,132.489,62.5145,0.200087,0.003743,0.84532
0.13,166.821,31.873,165.707,32.3728,0.034318,0.003716,0.481392
0.14,138.394,26.8301,138.534,26.8103,0.0114701,0.001577,0.252358
0.14,104.421,66.6972,103.987,66.2828,0.0390756,0.003673,0.33778
0.14,171.404,1.03199,171.695,1.04884,0.0140033,0.000174,0.423504
0.14,166.256,144.558,166.299,145.388,0.0340596,0.004057,0.437937
0.14,153.576,1.95949,153.366,2.0079,0.0236956,0.003953,0.23933
0.14,160.443,44.2864,165.205,43.7247,0.0713884,0.002651,0.578154
0.14,7.83251,0.900946,7.55211,0.875706,0.0110543,0.002263,0.406304
0.14,165.919,22.1161,165.307,21.9048,0.0360006,0.001531,0.459706
0.14,126.759,12.1655,127.052,11.9465,0.00713516,0.002888,0.407796
0.14,129.755,114.023,129.964,112.517,0.144099,0.003959,0.168574
0.15,45.1972,1.99166,45.2077,1.89848,0.0161102,0.003909,0.400117
0.15,120.615,36.2875,120.769,36.2995,0.0216576,0.002489,0.475017
0.15,177.368,173.612,176.948,173.829,0.0412796,0.003903,0.567886
0.15,136.826,38.4425,135.141,37.1733,0.0429829,0.003303,0.515109
0.15,65.5349,2.53483,64.4571,2.31094,0.106145,0.003424,0.528202
0.15,119.661,41.3356,121.377,42.208,0.031448,0.00307,0.540293
0.15,111.523,8.40208,113.197,8.43007,0.104545,0.001618,0.233256
0.15,80.6493,14.7028,82.6746,15.4442,0.00905734,0.003704,0.373252
0.15,134.836,50.8443,135.418,51.4084,0.0131957,0.003588,0.431243
0.15,118.919,42.9041,123.845,43.4835,0.0834367,0.004087,0.632731
0.16,134.379,57.2331,134.081,57.9713,0.0115847,0.001488,0.402988
0.16,174.985,5.13134,174.712,5.16569,0.0596627,0.000683,0.526291
0.16,161.997,43.4554,161.419,43.4199,0.132228,0.002293,0.725319
0.16,120.896,23.2983,121.39,23.7978,0.0390044,0.003382,0.434095
0.16,117.945,1.83213,117.402,1.84184,0.0396836,0.003815,0.616117
0.16,154.363,27.6116,154.93,27.3757,0.00758591,0.00308,0.360616
0.16,120.344,69.6471,121.04,70.3068,0.0113017,0.002356,0.405634
0.16,178.426,22.8109,178.147,22.9675,0.0676228,0.002627,0.544085
0.16,143.208,122.427,144.137,123.722,0.0285205,0.001901,0.445527
0.16,77.6187,15.7791,74.4079,14.3423,0.00868848,0.002465,0.372656
0.17,177.149,77.6504,176.13,77.6508,0.178119,0.003667,0.601087
0.17,166.412,118.426,166.715,117.491,0.0350711,0.003799,0.470333
0.17,135.346,71.4038,134.324,70.5036,0.0340244,0.002953,0.579105
0.17,29.9846,5.85758,30.3182,6.02479,0.00612344,0.003821,0.386225
0.17,161.893,71.7853,160.967,71.3217,0.0279076,0.003667,0.43998
0.17,143.807,12.6167,144.562,12.7136,0.0130448,0.003553,0.391925
0.17,179.031,29.1356,179.329,29.1468,0.0250861,0.004031,0.240908
0.17,152.495,126.714,151.496,126.059,0.0185506,0.00278,0.415226
0.17,123.019,48.8327,124.286,49.2726,0.185649,0.003043,0.494245
0.17,139.558,135.641,138.302,134.4,0.0231476,0.004245,0.494827
0.18,61.206,2.15419,60.9919,2.24083,0.00632029,0.001179,0.362262
0.18,135.64,105.782,134.844,105.12,0.0249303,0.003567,0.508753
0.18,134.232,42.3094,134.039,41.9279,0.0111746,0.000739,0.397754
0.18,168.698,19.9643,168.787,19.9499,0.0412435,0.00225,0.434904
0.18,163.865,31.0821,163.622,30.9707,0.0291023,0.001281,0.14136
0.18,118.55,1.87723,119.015,1.87557,0.0107031,0.000976,0.331432
0.18,138.044,3.30234,138.042,3.32243,0.00859736,0.003401,0.370347
0.18,17.0314,0.795717,16.8683,0.579572,0.00928413,0.002977,0.413421
0.18,134.881,88.0576,133.719,86.8719,0.022199,0.001976,0.482401
0.18,161.79,41.2177,161.449,40.5976,0.0948953,0.002057,0.343712
0.19,170.168,9.08334,171.791,8.93004,0.042538,0.002798,0.484224
0.19,172.982,107.574,173.12,107.508,0.0498548,0.001979,0.52904
0.19,172.036,56.3654,170.39,55.893,0.042305,0.004078,0.522248
0.19,140.739,40.5,139.079,39.7393,0.0901371,0.003462,0.699674
0.19,152.986,20.7319,151.496,20.0792,0.0197741,0.00184,0.502095
0.19,80.7931,3.70058,80.2261,3.11933,0.180551,0.000519,1.17874
0.19,170.317,141.64,171.456,142.029,0.0404073,0.003098,0.510894
0.19,33.1544,1.9807,33.2829,1.98374,0.0221296,0.001411,0.443361
0.19,169.869,11.0793,170.242,11.0808,0.0145101,0.000785,0.399765
0.19,92.8863,37.6115,93.5367,38.0102,0.244427,0.002621,1.10791
