0.01,118.889,12.5998,118.889,12.5998,15.1387,0.001644,0.824903
0.01,156.276,0.721129,156.276,0.721129,5.22291,0.001601,0.471491
0.01,162.369,8.59874,162.369,8.59874,8.28531,0.001846,0.263235
0.01,147.899,10.4483,147.899,10.4483,1.82453,0.000825,2.12567
0.01,129.557,17.3281,129.557,17.3281,48.0294,0.00183,2.09635
0.01,127.6,2.20009,127.6,2.20009,8.63,0.001572,0.214892
0.01,173.612,5.29934,173.612,5.29934,8.25238,0.00159,0.700811
0.01,172.642,10.5137,172.642,10.5137,0.333282,0.001065,0.273949
0.01,167.027,10.5381,167.027,10.5381,2.42032,0.001853,0.163348
0.01,137.645,15.2299,137.645,15.2299,55.8189,0.001992,3.53623
0.02,88.8212,37.7198,85.0521,35.16,0.0151539,0.001887,1.44414
0.02,90.0154,75.4585,90.0263,74.4512,0.00499855,0.001887,1.17773
0.02,153.324,30.5108,151.905,31.0945,0.289895,0.002026,4.501
0.02,91.3938,14.5647,91.5558,14.739,0.014654,0.001943,2.30243
0.02,175.596,7.63126,175.596,7.63126,5.33373,0.001499,1.72837
0.02,178.423,6.17785,178.826,6.66323,0.0265236,0.001965,4.03772
0.02,109.065,87.4652,110.672,90.2305,0.262314,0.002013,37.1297
0.02,67.6152,21.9678,67.8203,21.2444,0.101013,0.001919,19.1876
0.02,101.918,33.6679,102.481,33.8045,0.104644,0.001904,11.3355
0.02,142.376,10.1384,142.376,10.1384,3.47886,0.001875,0.53666
0.03,164.44,39.9319,153.144,50.2493,0.117524,0.001942,14.6685
0.03,173.26,74.6134,174.814,73.7778,0.0593954,0.001847,4.61844
0.03,nan,20.2857,nan,20.8374,0.070796,0.001751,18.7906
0.03,119.078,99.7127,120.133,103.708,0.141842,0.001872,16.1003
0.03,146.829,6.69612,156.916,8.14532,0.200741,0.001743,30.7046
0.03,123.231,11.2173,123.231,11.2173,14.5648,0.001436,0.638175
0.03,154.1,4.93997,156.96,4.27494,0.0188451,0.001512,5.54007
0.03,59.5645,12.928,59.098,12.7041,0.0491972,0.002087,2.93844
0.03,50.1767,22.6155,53.5216,27.1266,0.0137819,0.002108,1.97014
0.03,145.972,81.7479,145.632,81.8243,0.00943605,0.002043,2.29799
0.04,56.4462,9.12189,59.1429,9.80714,0.0348626,0.001731,3.94282
0.04,105.988,86.3635,100.324,81.9341,0.179742,0.002006,8.57471
0.04,151.496,67.8249,149.83,66.3966,0.0995187,0.001921,4.66409
0.04,77.3659,79.897,80.2858,82.937,0.146498,0.002099,4.61132
0.04,129.989,10.2554,128.514,8.68037,0.438789,0.00138,59.9128
0.04,134.244,39.6861,124.383,30.4083,0.313738,0.001969,10.715
0.04,119.438,16.9204,120.993,16.2202,0.170194,0.00195,11.6175
0.04,nan,120.276,nan,119.87,0.0582887,0.002016,6.21122
0.04,157.94,2.90574,156.951,1.92381,0.0131492,0.001949,3.19063
0.04,84.7253,21.1071,84.8253,20.1293,0.0430514,0.001877,4.49351
0.05,118.624,14.6207,122.585,15.1664,0.177921,0.001557,5.69999
0.05,178.214,25.4279,178.715,26.1997,0.100691,0.001727,6.28681
0.05,92.8555,8.59687,91.8042,9.04969,0.0686638,0.001661,5.22004
0.05,100.253,13.4921,104.583,12.364,0.141681,0.0018,5.81446
0.05,164.999,102.968,164.261,102.44,0.0197127,0.001881,2.48259
0.05,156.079,54.1572,165.308,55.5144,0.0717024,0.001864,5.42784
0.05,164.077,66.9679,163.212,68.064,0.0280974,0.002064,2.45064
0.05,174.627,62.0076,175.159,61.8799,0.0644944,0.001975,4.3175
0.05,105.594,48.9426,91.4518,44.6041,0.365255,0.002018,7.94978
0.05,102.178,30.0148,106.922,30.5043,0.178056,0.002068,11.6951
0.06,60.8305,15.4077,58.2817,14.0778,0.00525681,0.001956,1.40452
0.06,137.204,5.25784,137.797,5.51083,0.123296,0.001776,5.7968
0.06,175.493,5.2731,175.625,5.21397,0.0146542,0.001834,2.91419
0.06,175.61,69.9833,173.091,70.3237,0.0533203,0.001917,3.66496
0.06,161.547,12.7704,160.554,12.8468,0.0802803,0.001776,2.52308
0.06,176.996,93.2627,177.442,93.5435,0.0710734,0.002015,3.57766
0.06,66.9043,2.86348,72.4937,2.82009,0.123141,0.001528,13.0823
