/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,0.01,7.55596,0.131307,0,2.28122e-06,0.000541766,0.827407,0.192595,2.6484,0.511621
/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,0.01,1.42161,0.0029829,0,2.28528e-06,0.000539736,0.82148,0.156072,2.56313,0.073705
/home/drrobot1/rgbdslam_catkin_ws/easymerge2.pcd,0.01,14.6018,0.541006,0,3.70922e-05,0.000524433,0.802574,0.195307,2.98991,0.630808
/home/drrobot1/rgbdslam_catkin_ws/easymerge1.pcd,0.01,147.899,10.4483,147.899,10.4483,1.79769e+308,0.830773,0.118181,0.851877,0.029251
/home/drrobot1/rgbdslam_catkin_ws/easymerge1.pcd,0.01,129.557,17.3281,129.557,17.3281,1.79769e+308,0.828207,0.22683,2.94307,0.024285
/home/drrobot1/rgbdslam_catkin_ws/easymerge1.pcd,0.01,127.6,2.20009,127.6,2.20009,1.79769e+308,0.831738,0.201593,2.66795,0.033281
/home/drrobot1/rgbdslam_catkin_ws/hi1.pcd,0.01,0.23239,0.000125567,0,2.65431e-06,0.000388118,0.631992,0.142253,0.902707,0.014625
/home/drrobot1/rgbdslam_catkin_ws/hi1.pcd,0.01,0.185575,0.000101201,0,1.23113e-06,0.000386752,0.653901,0.126947,0.416573,0.013987
/home/drrobot1/rgbdslam_catkin_ws/hi1.pcd,0.01,0.0279765,1.6378e-12,0.0740187,1.34578e-05,0.000405195,0.646001,0.16007,1.17728,0.010202
/home/drrobot1/rgbdslam_catkin_ws/hi2.pcd,0.01,0.425206,0.0034768,0.068528,0.000216731,0.000457833,0.754468,0.209163,1.57171,0.016206
/home/drrobot1/rgbdslam_catkin_ws/hi2.pcd,0.01,0,2.84217e-13,0,2.79585e-05,0.000463658,0.766556,0.200963,1.5729,0.012468
/home/drrobot1/rgbdslam_catkin_ws/hi2.pcd,0.01,0,8.04334e-12,0,5.52061e-05,0.000476031,0.7437,0.187913,1.56407,0.01181
/home/drrobot1/rgbdslam_catkin_ws/hey2.pcd,0.01,0.216705,0.000116144,0.0740187,1.34178e-05,0.000348641,1.2687,0.124751,1.2076,0.011478
/home/drrobot1/rgbdslam_catkin_ws/hey2.pcd,0.01,0.749649,0.00480404,0.0395647,0.000165645,0.000348835,1.27129,0.144764,1.31828,0.017383
