0.01,3.60228,0.00203671,0,1.70324e-09,8.97544e-07,0.004507,2.36368
0.01,2.46815,0.0167193,0,1.88847e-09,8.97541e-07,0.004298,2.49692
0.01,90.0047,55.2804,90.0002,55.5263,0.155554,0.006601,85.4519
0.01,147.899,10.4483,147.899,10.4483,2.07987,0.001856,13.9487
0.01,0.0395647,2.20735e-12,0,2.30108e-11,8.97453e-07,0.007001,0.175824
0.01,0,7.14095e-13,0,2.46203e-12,8.97458e-07,0.004446,0.174881
0.01,173.612,5.29934,173.612,5.29934,8.03834,0.004261,3.80287
0.01,3.6454,0.00797227,0.670856,0.000100454,8.46026e-05,0.002635,3.03653
0.01,0.0395647,5.29354e-13,0,1.60902e-11,8.97467e-07,0.006707,0.174198
0.01,14.0308,1.74722,11.563,1.05665,0.00355281,0.006922,8.88463
0.02,0.607807,0.00224899,0,2.47876e-09,8.97479e-07,0.006227,1.43312
0.02,0.158259,9.41377e-05,0,1.4973e-09,8.97438e-07,0.006071,1.05593
0.02,0.830866,0.00254297,0,2.41376e-09,8.97522e-07,0.006251,1.81076
0.02,0,1.13687e-13,0,1.76437e-11,8.97458e-07,0.006914,0.175009
0.02,2.71988,0.00190721,0,9.76144e-10,8.97561e-07,0.003982,2.50043
0.02,1.41222,0.00386102,0,2.3735e-09,8.97539e-07,0.005897,2.44566
0.02,0.372203,0.00128652,0,1.61892e-09,8.97438e-07,0.006696,1.02076
0.02,0.104678,1.64092e-05,0,2.62976e-09,8.97515e-07,0.006653,1.72191
0.02,0.181308,9.90137e-05,0,3.29017e-11,8.97819e-07,0.005612,0.425965
0.02,0.0740187,3.56233e-05,0,6.39666e-12,8.9758e-07,0.006088,0.258277
0.03,0.405418,0.000428761,0,2.07077e-09,8.97504e-07,0.006547,1.64219
0.03,0.515862,0.00124085,0,2.41489e-09,8.97505e-07,0.006152,1.90022
0.03,0.205584,5.49358e-05,0,2.06731e-09,8.97543e-07,0.005218,1.89659
0.03,0.755888,0.00365936,0,4.29782e-09,8.97498e-07,0.006169,1.68896
0.03,0.50046,0.000578236,0,4.77215e-10,8.97414e-07,0.00506,0.851652
0.03,0.36584,0.000182686,0,8.91848e-10,8.97513e-07,0.003211,1.93199
0.03,1.2571,0.00238939,0,5.68576e-10,8.97465e-07,0.00433,1.41038
0.03,6.07251,0.124428,2.04545,0.0113797,0.000275618,0.005964,4.13969
0.03,0.641635,0.00338607,0,2.89134e-09,8.9746e-07,0.006933,1.30569
0.03,0.51662,0.00102618,0,2.69014e-09,8.975e-07,0.006527,1.78033
0.04,0.247082,0.000218835,0,1.98027e-09,8.97516e-07,0.004909,1.80451
0.04,0.373253,0.00141431,0,5.15625e-06,5.34625e-06,0.00631,1.12984
0.04,0.585506,0.00070239,0,3.63622e-09,8.97566e-07,0.006136,2.19982
0.04,0.43341,0.00229417,0,4.15145e-09,8.97491e-07,0.00713,1.51902
0.04,0.713267,0.000277843,0,9.6566e-10,8.97526e-07,0.00376,2.20872
0.04,0.567173,0.001583,0,1.75078e-10,8.97415e-07,0.00608,0.518123
0.04,0.878487,0.000517869,0,1.89873e-09,8.97536e-07,0.005423,1.95038
0.04,0.125115,9.94923e-05,0,2.40963e-12,8.97763e-07,0.00636,0.427328
0.04,0.437007,0.00107459,0,7.54158e-06,5.34768e-06,0.005965,2.25465
0.04,0.576752,0.000956837,0,2.6958e-11,8.97505e-07,0.005243,0.389877
0.05,4.90137,0.0263527,1.02603,0.00165302,7.37013e-05,0.003743,4.17381
0.05,0.533759,0.000930525,0,8.65716e-06,5.31674e-06,0.005352,0.968643
0.05,0.770756,0.000605973,0,1.44135e-09,8.97536e-07,0.004865,2.00372
0.05,0.475601,0.000643403,0,9.92272e-06,5.31689e-06,0.005538,0.742056
0.05,1.30086,0.0138674,0,4.26674e-09,8.97549e-07,0.006295,2.20347
0.05,0.726316,0.00201503,0,2.98472e-09,8.97563e-07,0.006843,2.10495
0.05,0.590167,0.00134784,0,6.34897e-09,8.97551e-07,0.006827,2.11435
0.05,0.988338,0.00310557,0,2.34593e-09,8.97528e-07,0.006359,2.2172
0.05,0.867729,0.00422223,0,2.19229e-09,8.97505e-07,0.006539,1.82832
0.05,0.886028,0.00329071,0,2.06067e-09,8.97531e-07,0.005779,2.05513
0.06,1.39942,0.00882154,0,2.92096e-09,8.97531e-07,0.005786,2.21003
0.06,0.181308,0.0001259,0,2.14215e-09,8.97523e-07,0.004746,1.9981
0.06,0.411169,0.000516682,0,9.04832e-06,5.346e-06,0.004942,2.25967
0.06,0.94626,0.000339445,0,3.00421e-09,8.97561e-07,0.006103,2.20319
0.06,0.288036,7.37665e-05,0,1.90853e-09,8.97535e-07,0.004468,1.85065
0.06,0.521145,0.00145503,0,3.45635e-09,8.97536e-07,0.005502,1.8542
0.06,2.05976,0.00256602,0,1.0919e-05,5.34719e-06,0.004262,2.30249
0.06,0.899617,0.00161198,0,2.38219e-09,8.97518e-07,0.005845,1.61791
0.06,0.847653,8.66425e-05,0,1.05257e-05,5.34849e-06,0.001817,2.28371
0.06,0.89831,0.00220637,0,2.80034e-09,8.97556e-07,0.004028,2.15216
0.07,0.886911,0.00178041,0,1.71242e-09,8.97538e-07,0.005478,2.13565
0.07,0.756922,0.000195967,0,9.20863e-11,8.97703e-07,0.003413,0.655562
0.07,0.891752,0.00470485,0,5.00714e-09,8.97543e-07,0.00324,2.22824
0.07,1.19583,0.000384868,0,1.50125e-09,8.9748e-07,0.005958,1.84204
0.07,1.04829,0.000209178,0,2.06816e-09,8.97535e-07,0.00473,2.04788
0.07,0.737544,0.000848199,0,7.7117e-10,8.9751e-07,0.004518,2.03799
0.07,1.44996,0.00294992,0,8.25018e-06,5.31596e-06,0.00567,2.26745
0.07,0.25793,0.00026208,0,3.77867e-09,8.97511e-07,0.004587,1.73657
0.07,1.61253,0.00277,0,1.32694e-09,8.97523e-07,0.004342,2.24711
0.07,1.58659,0.00141439,0,4.41987e-10,8.97806e-07,0.003774,2.04687
0.08,0.243893,0.000523416,0,6.86962e-06,5.31659e-06,0.006086,1.04793
0.08,0.751734,0.000182743,0,1.18236e-09,8.97553e-07,0.004337,2.21887
0.08,3.57522,0.00735442,0,3.58853e-10,8.9748e-07,0.002419,2.44208
0.08,0.806971,0.00133168,0,3.11686e-09,8.97542e-07,0.006542,2.26792
0.08,0.626826,0.00124184,0,1.56866e-09,8.97511e-07,0.0064,1.82944
0.08,2.33011,0.000345964,0,7.95882e-10,8.97551e-07,0.001614,2.39006
0.08,0.862754,0.00766569,0,1.90902e-09,8.97489e-07,0.004277,1.96659
0.08,0.533759,0.000766073,0,7.57888e-09,8.97572e-07,0.003207,2.23437
0.08,0.209357,0.000166685,0,1.65559e-09,8.97513e-07,0.00231,1.82373
0.08,0.555319,0.00216937,0,8.40239e-06,5.34617e-06,0.005696,2.31
0.09,0.686996,0.00281048,0,4.77795e-09,8.97536e-07,0.003874,2.16558
0.09,0.774302,0.000425109,0,9.13207e-10,8.97546e-07,0.001747,2.23746
0.09,0.708864,0.00104874,0,2.98976e-09,8.97517e-07,0.003033,2.23976
0.09,1.02106,0.00946236,0,4.57651e-09,8.9752e-07,0.002448,1.97508
0.09,0.493372,0.00145834,0,4.29449e-09,8.97551e-07,0.002293,2.26007
0.09,0.104678,8.16271e-05,0,1.71919e-06,5.35372e-06,0.003226,2.0586
0.09,0.684141,0.00343879,0,5.95829e-06,5.34585e-06,0.004438,2.26418
0.09,0.63489,0.000184572,0,9.59218e-10,8.97524e-07,0.001677,2.23922
0.09,0.922809,0.00371912,0,3.19055e-09,8.97558e-07,0.002307,1.89941
0.09,1.47326,0.00516846,0,1.35166e-09,8.97522e-07,0.002922,2.22356
0.1,2.18982,0.00456051,0,1.11854e-05,5.34712e-06,0.003411,2.50692
0.1,0.685855,0.000216413,0,4.3e-09,8.97558e-07,0.001605,2.23778
0.1,0.243893,0.000183316,0,9.32999e-10,8.97461e-07,0.002463,1.41467
0.1,1.51801,0.00348724,0,7.93111e-10,8.9754e-07,0.004459,2.28753
0.1,1.25679,0.00057119,0,1.4075e-09,8.97511e-07,0.001899,2.01669
0.1,1.006,0.000566143,0,1.20913e-09,8.97478e-07,0.002638,1.92259
0.1,1.04642,0.00168639,0,1.22959e-11,8.97456e-07,0.001345,0.61921
0.1,1.405,0.00695949,0,2.6294e-09,8.97545e-07,0.003116,2.21947
0.1,0.998188,0.000675733,0,4.85205e-09,8.97521e-07,0.001809,2.21138
0.1,1.23543,0.0110524,0,3.83278e-09,8.9752e-07,0.004739,2.22746
0.11,0.784345,0.00190829,0,8.31028e-06,5.3456e-06,0.001037,2.2516
0.11,0.956953,0.00476041,0,2.97333e-09,8.97517e-07,0.002569,2.12971
0.11,1.97516,0.000112843,0,1.61719e-09,8.97531e-07,0.003372,2.27231
0.11,1.03325,0.00857017,0,6.11838e-06,5.31688e-06,0.002273,0.752514
0.11,0.62495,0.00153703,0,4.08761e-09,8.97523e-07,0.001936,1.91612
0.11,0.704434,0.000930462,0,3.08146e-09,8.97475e-07,0.001104,1.60085
0.11,0.844415,0.00889574,0,4.99161e-06,5.34589e-06,0.002071,2.2873
0.11,1.01066,0.00257621,0,2.0487e-09,8.97577e-07,0.002839,2.27657
0.11,0.708864,0.000129446,0,3.88151e-09,8.97534e-07,0.00334,2.23713
0.11,1.1378,0.00306784,0,4.88812e-09,8.97546e-07,0.001662,2.2279
0.12,0.908706,0.00946547,0,7.25128e-09,8.97549e-07,0.002136,2.20448
0.12,1.49174,0.00206306,0,3.85246e-10,8.97557e-07,0.003247,2.28434
0.12,1.18035,0.012614,0,3.41577e-09,8.9756e-07,0.004129,2.41119
0.12,0.699975,0.00163616,0,1.05922e-09,8.97466e-07,0.002438,1.77484
0.12,1.06054,0.00131345,0,3.7691e-09,8.97562e-07,0.001328,2.23356
0.12,1.13056,0.00438478,0,2.03228e-09,8.97525e-07,0.003641,2.25342
0.12,0.314035,0.000678062,0,5.81467e-06,5.31685e-06,0.002876,1.01128
0.12,0.420579,0.000413095,0,7.44171e-06,5.34618e-06,0.001802,2.26841
0.12,0.505904,0.00053584,0,3.42961e-09,8.97514e-07,0.001785,2.04178
0.12,1.66953,0.00370309,0,3.36034e-09,8.97551e-07,0.002427,2.25339
0.13,0.406382,0.000677099,0,9.93987e-06,5.34619e-06,0.001092,2.29489
0.13,0.81277,0.00227899,0,1.67364e-05,8.9344e-06,0.001225,2.38809
0.13,0.523393,0.000308177,0,9.19036e-06,5.31677e-06,0.001603,0.647654
0.13,1.91397,0.00372699,0,8.12116e-10,8.97519e-07,0.000839,1.9395
0.13,0.961848,0.000576348,0,1.59808e-09,8.97508e-07,0.002041,2.0792
0.13,2.25568,0.0268492,0,6.78851e-06,5.34587e-06,0.001427,2.30588
0.13,1.14398,0.00317009,0,8.53015e-10,8.9746e-07,0.001869,1.61884
0.13,0.684141,0.00182668,0,3.3872e-09,8.97556e-07,0.003089,2.20209
0.13,1.00872,0.00701538,0,5.19117e-09,8.97531e-07,0.001521,2.17281
0.13,1.0792,0.00650381,0,1.71632e-05,8.81985e-06,0.002591,1.01428
0.14,2.78066,0.0203392,0,1.41782e-09,8.9746e-07,0.001665,2.03677
