0.01,118.889,12.5998,118.889,12.5998,1.79769e+308,0.905356,1.20293,0.24849,0.050204
0.01,156.276,0.721129,156.276,0.721129,1.79769e+308,0.899207,1.04347,0.241502,0.145577
0.03,0.176939,0.000139995,0.13417,7.31451e-07,0.000606142,0.899786,1.29958,0.289468,1.26996
0.03,147.899,15.7314,148.107,14.7404,0.00318937,0.898043,0.73742,0.085966,10.7001
0.05,0.153233,8.47238e-05,0.118694,8.75907e-05,0.000605662,0.90009,1.39103,0.29681,1.37637
0.05,0.262443,0.000215727,0.153233,3.55783e-05,0.000606448,0.899804,1.23162,0.271813,1.38097
0.07,0.364769,0.000441891,0.0559529,2.1389e-05,0.000606445,0.893622,1.02789,0.236954,1.60363
0.07,38.5736,2.41363,22.2303,0.941271,0.00266801,0.900727,0.808285,0.102953,7.5807
0.09,0.422436,0.000209166,0.150658,0.00018499,0.000603496,0.901685,1.32533,0.294987,1.00242
0.09,0.642853,0.00852844,0.068528,0.000115755,0.000606445,0.904867,1.3542,0.300321,1.54083
0.11,0.512819,0.00325821,0.118694,0.00011607,0.00060566,0.90184,1.17255,0.282681,1.37721
0.11,0.453703,0.00342866,0.14537,0.000149649,0.000605664,0.900082,1.07888,0.167261,1.32394
0.13,0.789319,0.00279505,0.0969133,8.30835e-05,0.000605661,0.899239,1.34087,0.241982,1.70897
0.13,1.09468,0.0106753,0.118694,0.000126018,0.000606134,0.904147,1.36102,0.297121,2.20484
0.15,1.105,0.00085772,0.0484566,1.68571e-05,0.000604853,0.899192,1.14816,0.200532,1.38239
0.15,1.61544,0.019615,0.0839294,0.000128698,0.000605666,0.903731,1.3581,0.290797,1.76051
0.17,0.92957,0.00210753,0.108352,0.000100982,0.00060566,0.897894,1.29367,0.135972,1.77368
0.17,2.20992,0.0319034,0.125115,0.000116801,0.000605662,0.900588,1.33702,0.233015,2.05435
0.19,1.00561,0.0052953,0.0884693,3.40068e-05,0.000605661,0.900961,1.07576,0.073661,1.86931
0.19,0.79031,0.00366011,0.0791294,1.3398e-05,0.000606132,0.897176,0.977905,0.076186,1.75695
0.21,1.05127,0.00534471,0.0884693,0.000102912,0.000605663,0.904101,1.33319,0.285931,2.0375
0.21,1.66789,0.0124608,0.0740187,3.95086e-06,0.000606134,0.898045,1.33442,0.115793,2.29791
0.23,0.738605,0.00130941,0.0484566,6.73171e-05,0.000606128,0.896243,1.00874,0.035381,1.70574
0.23,1.31224,0.0274652,0.0395647,2.68065e-06,0.000606132,0.895558,0.938922,0.052846,1.86254
0.25,0.565099,0.000790594,0.121947,3.43785e-05,0.000606131,0.896485,0.99465,0.039074,1.81207
0.25,0.610377,0.00216381,0.111906,5.7996e-05,0.000606125,0.896077,0.989147,0.061764,1.48915
0.27,1.38734,0.00415529,0.0839294,1.18998e-05,0.000605645,0.898165,0.942561,0.056053,1.97475
0.27,1.8312,0.0177052,0,4.59372e-05,0.000605897,0.896853,1.25249,0.167351,2.36151
0.29,1.14192,0.0141529,0,0.000168143,0.000606131,0.903682,1.24546,0.065148,2.26806
0.29,2.27124,0.0369064,0.100871,1.15869e-05,0.000605893,0.900871,1.239,0.053498,2.36767
0.31,2.53621,0.0111559,0,9.28635e-05,0.000606127,0.899471,1.25656,0.089627,3.0667
0.31,0.849497,0.00761771,0.158259,2.38301e-05,0.000605665,0.895319,1.0189,0.034506,1.38386
0.33,1.67117,0.00977982,0,3.18803e-05,0.000606129,0.897873,1.26676,0.066729,2.46406
0.33,2.1232,0.0652408,0,1.95341e-06,0.000606124,0.902141,1.34728,0.056272,2.36581
0.35,46.8042,3.73172,47.1213,3.08454,0.00333403,0.906602,0.98049,0.027965,25.0097
0.35,0.701092,0.00297159,0.118694,2.62677e-05,0.000605665,0.893188,0.983503,0.024667,1.7034
0.37,1.02182,0.00244579,0.121947,7.58895e-05,0.000605663,0.899049,1.03476,0.031759,1.64994
